Date,UserID,RecipeID,Event
2021-02-13 01:38:24,35,2978,short_description
2021-02-13 01:39:42,652,2032,steps
2021-02-13 01:40:21,35,2978,long_description
2021-02-13 01:41:24,35,2978,steps
2021-02-13 01:43:48,35,2978,view_comments
2021-02-13 01:47:39,697,2746,view_recipe
2021-02-13 01:50:04,697,2746,short_description
2021-02-13 01:50:15,697,2746,long_description
2021-02-13 01:52:05,119,1682,view_recipe
2021-02-13 01:52:23,166,1797,view_recipe
2021-02-13 01:52:33,697,2746,steps
2021-02-13 01:52:36,166,1797,steps
2021-02-13 01:53:45,119,1682,short_description
2021-02-13 01:54:37,697,2746,view_comments
2021-02-13 01:55:04,119,1682,steps
2021-02-13 01:55:09,200,4054,view_recipe
2021-02-13 01:57:44,200,4054,short_description
2021-02-13 01:59:25,200,4054,long_description
2021-02-13 02:01:54,200,4054,steps
2021-02-13 02:11:14,1092,276,view_recipe
2021-02-13 02:12:16,1284,1617,view_recipe
2021-02-13 02:13:16,1284,1617,steps
2021-02-13 02:13:19,1092,276,short_description
2021-02-13 02:14:24,1092,276,steps
2021-02-13 02:15:53,901,3290,view_recipe
2021-02-13 02:18:42,901,3290,short_description
2021-02-13 02:19:53,901,3290,steps
2021-02-13 02:21:54,901,3290,view_comments
2021-02-13 02:22:17,1236,664,view_recipe
2021-02-13 02:24:21,1236,664,short_description
2021-02-13 02:26:08,1236,664,long_description
2021-02-13 02:26:44,1362,2774,view_recipe
2021-02-13 02:27:27,1362,2774,short_description
2021-02-13 02:28:27,1147,4812,view_recipe
2021-02-13 02:28:34,1362,2774,steps
2021-02-13 02:28:35,1236,664,steps
2021-02-13 02:30:18,1147,4812,short_description
2021-02-13 02:32:15,1147,4812,long_description
2021-02-13 02:33:10,1147,4812,steps
2021-02-13 02:33:40,238,1116,view_recipe
2021-02-13 02:35:15,238,1116,short_description
2021-02-13 02:37:28,238,1116,long_description
2021-02-13 02:38:40,27,3267,view_recipe
2021-02-13 02:39:17,238,1116,steps
2021-02-13 02:40:49,27,3267,short_description
2021-02-13 02:41:59,457,4874,view_recipe
2021-02-13 02:42:10,299,2823,view_recipe
2021-02-13 02:42:28,457,4874,short_description
2021-02-13 02:43:43,27,3267,long_description
2021-02-13 02:43:59,992,743,view_recipe
2021-02-13 02:44:29,457,4874,long_description
2021-02-13 02:44:42,299,2823,short_description
2021-02-13 02:45:08,992,743,long_description
2021-02-13 02:45:31,383,4699,view_recipe
2021-02-13 02:45:39,27,3267,steps
2021-02-13 02:45:57,299,2823,long_description
2021-02-13 02:46:41,457,4874,steps
2021-02-13 02:47:01,383,4699,steps
2021-02-13 02:47:10,299,2823,steps
2021-02-13 02:47:21,299,2823,view_comments
2021-02-13 02:47:58,992,743,steps
2021-02-13 02:48:02,298,3327,view_recipe
2021-02-13 02:48:07,383,4699,view_comments
2021-02-13 02:48:14,298,3327,short_description
2021-02-13 02:48:23,298,3327,long_description
2021-02-13 02:49:27,298,3327,steps
2021-02-13 02:50:41,298,3327,view_comments
2021-02-13 02:50:48,1301,939,view_recipe
2021-02-13 02:53:18,1301,939,short_description
2021-02-13 02:55:31,1301,939,steps
2021-02-13 02:58:45,513,4780,view_recipe
2021-02-13 02:59:42,513,4780,short_description
2021-02-13 03:00:59,72,2634,view_recipe
2021-02-13 03:01:47,72,2634,steps
2021-02-13 03:02:03,513,4780,steps
2021-02-13 03:02:04,868,4067,view_recipe
2021-02-13 03:02:15,868,4067,short_description
2021-02-13 03:03:10,868,4067,long_description
2021-02-13 03:04:50,868,4067,steps
2021-02-13 03:06:22,868,4067,view_comments
2021-02-13 03:07:11,518,2483,view_recipe
2021-02-13 03:07:19,1013,405,view_recipe
2021-02-13 03:07:44,155,4123,view_recipe
2021-02-13 03:08:42,1013,405,short_description
2021-02-13 03:09:00,1013,405,long_description
2021-02-13 03:09:05,518,2483,short_description
2021-02-13 03:09:58,155,4123,short_description
2021-02-13 03:10:20,242,1499,view_recipe
2021-02-13 03:10:36,155,4123,long_description
2021-02-13 03:10:54,1013,405,steps
2021-02-13 03:11:26,518,2483,long_description
2021-02-13 03:11:48,242,1499,short_description
2021-02-13 03:11:53,155,4123,steps
2021-02-13 03:12:30,242,1499,long_description
2021-02-13 03:14:15,518,2483,steps
2021-02-13 03:14:23,242,1499,steps
2021-02-13 03:14:43,1290,3761,view_recipe
2021-02-13 03:14:50,1290,3761,short_description
2021-02-13 03:15:19,242,1499,view_comments
2021-02-13 03:17:11,1290,3761,steps
2021-02-13 03:18:03,242,476,view_recipe
2021-02-13 03:19:53,1518,4414,view_recipe
2021-02-13 03:20:02,242,476,short_description
2021-02-13 03:22:22,1518,4414,short_description
2021-02-13 03:22:31,242,476,long_description
2021-02-13 03:23:31,122,2161,view_recipe
2021-02-13 03:23:37,1518,4414,long_description
2021-02-13 03:23:51,242,476,steps
2021-02-13 03:24:28,937,1078,view_recipe
2021-02-13 03:25:01,122,2161,short_description
2021-02-13 03:25:21,1518,4414,steps
2021-02-13 03:25:46,122,2161,long_description
2021-02-13 03:27:07,1518,4414,view_comments
2021-02-13 03:27:26,937,1078,short_description
2021-02-13 03:28:14,122,2161,steps
2021-02-13 03:30:04,937,1078,long_description
2021-02-13 03:32:42,937,1078,steps
2021-02-13 03:34:23,937,1078,view_comments
2021-02-13 03:36:17,389,781,view_recipe
2021-02-13 03:37:10,389,781,short_description
2021-02-13 03:38:25,1326,4569,view_recipe
2021-02-13 03:38:40,389,781,long_description
2021-02-13 03:38:59,389,781,steps
2021-02-13 03:39:25,1326,4569,short_description
2021-02-13 03:40:53,389,781,view_comments
2021-02-13 03:42:17,1326,4569,long_description
2021-02-13 03:43:38,1326,4569,steps
2021-02-13 03:46:12,937,3520,view_recipe
2021-02-13 03:47:43,224,1608,view_recipe
2021-02-13 03:48:39,937,3520,short_description
2021-02-13 03:50:11,224,1608,short_description
2021-02-13 03:50:51,937,3520,long_description
2021-02-13 03:51:10,224,1608,long_description
2021-02-13 03:51:22,1078,1525,view_recipe
2021-02-13 03:52:16,224,1608,steps
2021-02-13 03:52:46,937,3520,steps
2021-02-13 03:53:53,1078,1525,short_description
2021-02-13 03:55:09,1078,1525,steps
2021-02-13 04:02:18,1607,3864,view_recipe
2021-02-13 04:03:42,1607,3864,short_description
2021-02-13 04:03:51,1607,3864,long_description
2021-02-13 04:05:22,1607,3864,steps
2021-02-13 04:09:18,1314,426,view_recipe
2021-02-13 04:12:03,145,2669,view_recipe
2021-02-13 04:12:10,1314,426,short_description
2021-02-13 04:13:00,1314,426,steps
2021-02-13 04:14:15,145,2669,short_description
2021-02-13 04:14:43,1314,426,view_comments
2021-02-13 04:15:20,145,2669,steps
2021-02-13 04:22:46,446,921,view_recipe
2021-02-13 04:22:53,1224,2386,view_recipe
2021-02-13 04:24:43,446,921,short_description
2021-02-13 04:24:56,1224,2386,short_description
2021-02-13 04:26:04,1369,2217,view_recipe
2021-02-13 04:27:27,1224,2386,steps
2021-02-13 04:27:43,446,921,steps
2021-02-13 04:28:04,1369,2217,short_description
2021-02-13 04:29:59,1292,23,view_recipe
2021-02-13 04:30:03,1369,2217,long_description
2021-02-13 04:30:31,1369,2217,steps
2021-02-13 04:32:37,1369,2217,view_comments
2021-02-13 04:32:51,1292,23,short_description
2021-02-13 04:33:05,1292,23,long_description
2021-02-13 04:35:43,1413,3370,view_recipe
2021-02-13 04:35:44,1292,23,steps
2021-02-13 04:35:55,1413,3370,short_description
2021-02-13 04:35:59,247,1033,view_recipe
2021-02-13 04:36:46,1413,3370,long_description
2021-02-13 04:37:13,247,1033,short_description
2021-02-13 04:38:26,1413,3370,steps
2021-02-13 04:38:31,1292,23,view_comments
2021-02-13 04:39:01,1413,3370,view_comments
2021-02-13 04:39:53,247,1033,long_description
2021-02-13 04:40:40,247,1033,steps
2021-02-13 04:42:11,377,4191,view_recipe
2021-02-13 04:42:32,377,4191,short_description
2021-02-13 04:44:01,377,4191,long_description
2021-02-13 04:44:40,993,3097,view_recipe
2021-02-13 04:46:20,993,3097,short_description
2021-02-13 04:46:32,377,4191,steps
2021-02-13 04:47:20,993,3097,long_description
2021-02-13 04:49:34,993,3097,steps
2021-02-13 04:49:57,901,4205,view_recipe
2021-02-13 04:50:19,901,4205,short_description
2021-02-13 04:51:32,901,4205,long_description
2021-02-13 04:53:52,901,4205,steps
2021-02-13 04:55:57,901,4205,view_comments
2021-02-13 05:09:35,1290,3955,view_recipe
2021-02-13 05:10:31,1290,3955,short_description
2021-02-13 05:12:55,1290,3955,long_description
2021-02-13 05:14:21,1290,3955,steps
2021-02-13 05:14:55,1217,793,view_recipe
2021-02-13 05:15:48,1750,3230,view_recipe
2021-02-13 05:16:42,1217,793,short_description
2021-02-13 05:17:37,1584,1528,view_recipe
2021-02-13 05:17:51,1750,3230,short_description
2021-02-13 05:19:31,1217,793,steps
2021-02-13 05:20:17,1584,1528,short_description
2021-02-13 05:20:41,1750,3230,long_description
2021-02-13 05:21:13,1750,3230,steps
2021-02-13 05:22:10,1584,1528,steps
2021-02-13 05:22:20,1586,1289,view_recipe
2021-02-13 05:22:31,1919,2107,view_recipe
2021-02-13 05:22:44,1919,2107,short_description
2021-02-13 05:23:35,1584,1528,view_comments
2021-02-13 05:23:48,1919,2107,steps
2021-02-13 05:24:08,1750,3230,view_comments
2021-02-13 05:24:23,1586,1289,short_description
2021-02-13 05:25:08,1586,1289,long_description
2021-02-13 05:25:56,1586,1289,steps
2021-02-13 05:34:18,939,1128,view_recipe
2021-02-13 05:34:44,809,3081,view_recipe
2021-02-13 05:35:31,939,1128,short_description
2021-02-13 05:36:46,1024,4665,view_recipe
2021-02-13 05:36:47,1669,1863,view_recipe
2021-02-13 05:37:09,809,3081,short_description
2021-02-13 05:37:20,939,1128,steps
2021-02-13 05:37:34,941,2998,view_recipe
2021-02-13 05:38:31,1024,4665,short_description
2021-02-13 05:39:16,1024,4665,long_description
2021-02-13 05:39:27,1669,1863,short_description
2021-02-13 05:39:51,246,460,view_recipe
2021-02-13 05:40:05,809,3081,long_description
2021-02-13 05:40:06,941,2998,short_description
2021-02-13 05:40:26,246,460,short_description
2021-02-13 05:40:30,1669,1863,long_description
2021-02-13 05:41:22,809,3081,steps
2021-02-13 05:41:51,1669,1863,steps
2021-02-13 05:42:07,1024,4665,steps
2021-02-13 05:42:32,941,2998,steps
2021-02-13 05:42:47,941,2998,view_comments
2021-02-13 05:43:15,246,460,long_description
2021-02-13 05:43:52,1024,4665,view_comments
2021-02-13 05:44:54,1229,3561,view_recipe
2021-02-13 05:45:28,246,460,steps
2021-02-13 05:47:08,1229,3561,short_description
2021-02-13 05:50:00,1229,3561,long_description
2021-02-13 05:50:30,1229,3561,steps
2021-02-13 05:59:25,302,3229,view_recipe
2021-02-13 06:01:43,302,3229,short_description
2021-02-13 06:02:58,302,3229,long_description
2021-02-13 06:03:48,302,3229,steps
2021-02-13 06:14:44,1164,2959,view_recipe
2021-02-13 06:14:52,1164,2959,short_description
2021-02-13 06:16:43,1164,2959,steps
2021-02-13 06:20:11,1951,4126,view_recipe
2021-02-13 06:22:34,1951,4126,short_description
2021-02-13 06:25:18,1951,4126,long_description
2021-02-13 06:25:52,1951,4126,steps
2021-02-13 06:31:18,565,3370,view_recipe
2021-02-13 06:32:13,736,1245,view_recipe
2021-02-13 06:32:45,565,3370,short_description
2021-02-13 06:33:01,565,3370,long_description
2021-02-13 06:33:31,736,1245,short_description
2021-02-13 06:33:46,736,1245,long_description
2021-02-13 06:33:59,565,3370,steps
2021-02-13 06:34:36,736,1245,steps
2021-02-13 06:38:15,1515,2964,view_recipe
2021-02-13 06:38:18,964,2593,view_recipe
2021-02-13 06:39:05,47,3739,view_recipe
2021-02-13 06:40:32,47,3739,short_description
2021-02-13 06:40:35,1515,2964,short_description
2021-02-13 06:41:08,47,3739,long_description
2021-02-13 06:41:13,964,2593,short_description
2021-02-13 06:42:38,47,3739,steps
2021-02-13 06:42:53,1515,2964,steps
2021-02-13 06:43:53,47,3739,view_comments
2021-02-13 06:44:09,964,2593,long_description
2021-02-13 06:44:22,1358,4529,view_recipe
2021-02-13 06:44:56,1358,4529,short_description
2021-02-13 06:45:36,964,2593,steps
2021-02-13 06:47:01,1358,4529,steps
2021-02-13 06:53:53,1161,78,view_recipe
2021-02-13 06:54:06,1161,78,short_description
2021-02-13 06:56:15,1161,78,long_description
2021-02-13 06:57:44,1161,78,steps
2021-02-13 07:11:25,1125,4633,view_recipe
2021-02-13 07:13:18,1125,4633,short_description
2021-02-13 07:13:34,1125,4633,steps
2021-02-13 07:22:36,1695,3174,view_recipe
2021-02-13 07:23:27,824,1174,view_recipe
2021-02-13 07:24:03,824,1174,short_description
2021-02-13 07:24:15,1695,3174,steps
2021-02-13 07:24:56,938,1746,view_recipe
2021-02-13 07:25:25,824,1174,steps
2021-02-13 07:26:50,824,1174,view_comments
2021-02-13 07:27:22,938,1746,long_description
2021-02-13 07:28:06,1677,4484,view_recipe
2021-02-13 07:28:32,1677,4484,short_description
2021-02-13 07:29:43,1677,4484,long_description
2021-02-13 07:30:05,938,1746,steps
2021-02-13 07:32:00,1677,4484,steps
2021-02-13 07:33:37,1165,3329,view_recipe
2021-02-13 07:33:55,412,611,view_recipe
2021-02-13 07:34:42,1165,3329,short_description
2021-02-13 07:35:21,1165,3329,steps
2021-02-13 07:36:19,1165,3329,view_comments
2021-02-13 07:36:37,412,611,short_description
2021-02-13 07:39:26,412,611,long_description
2021-02-13 07:40:14,412,611,steps
2021-02-13 07:46:35,1763,562,view_recipe
2021-02-13 07:47:38,1763,562,short_description
2021-02-13 07:50:37,1763,562,steps
2021-02-13 07:54:43,1381,4959,view_recipe
2021-02-13 07:56:28,1381,4959,short_description
2021-02-13 07:58:21,1725,542,view_recipe
2021-02-13 07:58:46,1381,4959,long_description
2021-02-13 07:59:26,1381,4959,steps
2021-02-13 08:00:14,1725,542,short_description
2021-02-13 08:00:57,1381,4959,view_comments
2021-02-13 08:02:55,1725,542,long_description
2021-02-13 08:04:38,669,1392,view_recipe
2021-02-13 08:04:58,669,1392,short_description
2021-02-13 08:05:49,1725,542,steps
2021-02-13 08:07:23,669,1392,long_description
2021-02-13 08:07:56,669,1392,steps
2021-02-13 08:08:00,1725,542,view_comments
2021-02-13 08:11:22,899,3407,view_recipe
2021-02-13 08:11:49,430,732,view_recipe
2021-02-13 08:12:03,899,3407,short_description
2021-02-13 08:13:07,27,3821,view_recipe
2021-02-13 08:13:41,430,732,short_description
2021-02-13 08:14:23,27,3821,short_description
2021-02-13 08:14:34,899,3407,long_description
2021-02-13 08:15:04,430,732,long_description
2021-02-13 08:16:44,899,3407,steps
2021-02-13 08:17:00,27,3821,steps
2021-02-13 08:18:04,430,732,steps
2021-02-13 08:21:01,385,3687,view_recipe
2021-02-13 08:22:45,385,3687,short_description
2021-02-13 08:23:37,177,1278,view_recipe
2021-02-13 08:24:49,1311,25,view_recipe
2021-02-13 08:25:16,385,3687,steps
2021-02-13 08:25:33,177,1278,short_description
2021-02-13 08:27:30,1311,25,short_description
2021-02-13 08:27:34,177,1278,long_description
2021-02-13 08:28:34,1311,25,steps
2021-02-13 08:29:26,1311,25,view_comments
2021-02-13 08:30:13,177,1278,steps
2021-02-13 08:32:06,177,1278,view_comments
2021-02-13 08:35:05,1041,4119,view_recipe
2021-02-13 08:35:12,1041,4119,short_description
2021-02-13 08:36:23,887,3209,view_recipe
2021-02-13 08:38:01,1041,4119,long_description
2021-02-13 08:38:55,887,3209,short_description
2021-02-13 08:39:26,1711,3531,view_recipe
2021-02-13 08:40:12,1041,4119,steps
2021-02-13 08:41:34,887,3209,steps
2021-02-13 08:42:15,1711,3531,short_description
2021-02-13 08:42:26,887,3209,view_comments
2021-02-13 08:42:57,1711,3531,steps
2021-02-13 08:48:18,1366,4452,view_recipe
2021-02-13 08:51:11,1366,4452,short_description
2021-02-13 08:51:21,195,4061,view_recipe
2021-02-13 08:52:17,195,4061,short_description
2021-02-13 08:53:34,1366,4452,steps
2021-02-13 08:54:43,195,4061,long_description
2021-02-13 08:55:34,1366,4452,view_comments
2021-02-13 08:57:22,195,4061,steps
2021-02-13 08:58:56,1304,4446,view_recipe
2021-02-13 08:59:53,1105,205,view_recipe
2021-02-13 09:00:09,195,4061,view_comments
2021-02-13 09:00:47,1304,4446,short_description
2021-02-13 09:01:11,1304,4446,long_description
2021-02-13 09:02:08,1105,205,short_description
2021-02-13 09:02:59,1304,4446,steps
2021-02-13 09:03:07,1105,205,steps
2021-02-13 09:04:58,1304,4446,view_comments
2021-02-13 09:08:38,621,12,view_recipe
2021-02-13 09:10:33,1328,700,view_recipe
2021-02-13 09:10:42,621,12,long_description
2021-02-13 09:10:59,1328,700,short_description
2021-02-13 09:13:12,621,12,steps
2021-02-13 09:13:16,1328,700,long_description
2021-02-13 09:13:22,1328,700,steps
2021-02-13 09:13:51,1678,4068,view_recipe
2021-02-13 09:15:23,148,4170,view_recipe
2021-02-13 09:15:35,369,1723,view_recipe
2021-02-13 09:16:21,148,4170,short_description
2021-02-13 09:16:45,1678,4068,short_description
2021-02-13 09:16:53,781,1413,view_recipe
2021-02-13 09:17:47,369,1723,short_description
2021-02-13 09:17:48,1678,4068,steps
2021-02-13 09:17:51,781,1413,short_description
2021-02-13 09:19:07,781,1413,steps
2021-02-13 09:19:17,148,4170,steps
2021-02-13 09:20:01,99,1059,view_recipe
2021-02-13 09:20:34,369,1723,steps
2021-02-13 09:21:37,1952,2075,view_recipe
2021-02-13 09:21:45,99,1059,short_description
2021-02-13 09:21:51,1952,2075,short_description
2021-02-13 09:22:15,1952,2075,steps
2021-02-13 09:22:28,99,1059,steps
2021-02-13 09:27:18,681,58,view_recipe
2021-02-13 09:28:12,681,58,steps
2021-02-13 09:32:58,322,2923,view_recipe
2021-02-13 09:33:26,322,2923,short_description
2021-02-13 09:34:07,322,2923,steps
2021-02-13 09:38:00,1265,1937,view_recipe
2021-02-13 09:39:07,1265,1937,short_description
2021-02-13 09:39:43,1265,1937,steps
2021-02-13 09:40:06,1004,943,view_recipe
2021-02-13 09:40:22,1026,1053,view_recipe
2021-02-13 09:41:43,1004,943,short_description
2021-02-13 09:42:07,1611,574,view_recipe
2021-02-13 09:42:20,1611,574,steps
2021-02-13 09:42:39,1026,1053,short_description
2021-02-13 09:43:09,1004,943,steps
2021-02-13 09:44:43,1611,574,view_comments
2021-02-13 09:45:19,1026,1053,steps
2021-02-13 09:51:36,1862,2126,view_recipe
2021-02-13 09:53:26,1862,2126,short_description
2021-02-13 09:55:40,1862,2126,steps
2021-02-13 09:56:57,1862,2126,view_comments
2021-02-13 10:03:10,1524,2397,view_recipe
2021-02-13 10:03:17,1524,2397,short_description
2021-02-13 10:06:11,1524,2397,steps
2021-02-13 10:06:47,833,1620,view_recipe
2021-02-13 10:07:31,833,1620,short_description
2021-02-13 10:10:00,833,1620,long_description
2021-02-13 10:12:27,833,1620,steps
2021-02-13 10:14:11,833,1620,view_comments
2021-02-13 10:20:12,923,3128,view_recipe
2021-02-13 10:20:54,1978,829,view_recipe
2021-02-13 10:21:07,805,693,view_recipe
2021-02-13 10:21:49,923,3128,short_description
2021-02-13 10:22:34,923,3128,long_description
2021-02-13 10:22:40,805,693,short_description
2021-02-13 10:23:39,1978,829,short_description
2021-02-13 10:24:17,805,693,long_description
2021-02-13 10:24:21,1978,829,steps
2021-02-13 10:24:23,805,693,steps
2021-02-13 10:24:36,923,3128,steps
2021-02-13 10:24:58,923,3128,view_comments
2021-02-13 10:25:32,1976,233,view_recipe
2021-02-13 10:26:17,1976,233,short_description
2021-02-13 10:27:16,1976,233,long_description
2021-02-13 10:28:20,1185,1706,view_recipe
2021-02-13 10:29:44,1976,233,steps
2021-02-13 10:31:20,1185,1706,short_description
2021-02-13 10:32:33,1185,1706,long_description
2021-02-13 10:35:16,1185,1706,steps
2021-02-13 10:37:10,1185,1706,view_comments
2021-02-13 10:37:23,712,4057,view_recipe
2021-02-13 10:39:25,712,4057,short_description
2021-02-13 10:41:48,712,4057,long_description
2021-02-13 10:42:03,712,4057,steps
2021-02-13 10:43:04,405,4771,view_recipe
2021-02-13 10:44:23,405,4771,short_description
2021-02-13 10:44:36,405,4771,steps
2021-02-13 10:53:23,501,940,view_recipe
2021-02-13 10:53:44,192,2613,view_recipe
2021-02-13 10:54:06,192,2613,short_description
2021-02-13 10:55:53,192,2613,steps
2021-02-13 10:56:09,501,940,short_description
2021-02-13 10:56:37,501,940,steps
2021-02-13 10:59:23,1556,1335,view_recipe
2021-02-13 10:59:53,1556,1335,long_description
2021-02-13 11:02:52,1556,1335,steps
2021-02-13 11:04:11,1384,1260,view_recipe
2021-02-13 11:06:47,1384,1260,short_description
2021-02-13 11:08:08,1384,1260,long_description
2021-02-13 11:10:04,50,208,view_recipe
2021-02-13 11:10:23,1384,1260,steps
2021-02-13 11:11:48,50,208,short_description
2021-02-13 11:12:38,50,208,steps
2021-02-13 11:31:40,80,2940,view_recipe
2021-02-13 11:32:34,80,2940,short_description
2021-02-13 11:33:17,80,2940,steps
2021-02-13 11:35:14,80,2940,view_comments
2021-02-13 11:38:22,1149,4213,view_recipe
2021-02-13 11:39:54,1149,4213,short_description
2021-02-13 11:39:59,1743,2080,view_recipe
2021-02-13 11:40:38,1743,2080,long_description
2021-02-13 11:40:46,1323,1045,view_recipe
2021-02-13 11:40:48,1149,4213,long_description
2021-02-13 11:41:07,1323,1045,short_description
2021-02-13 11:41:21,1323,1045,steps
2021-02-13 11:41:23,1127,2777,view_recipe
2021-02-13 11:43:22,1743,2080,steps
2021-02-13 11:43:31,1127,2777,short_description
2021-02-13 11:43:45,1149,4213,steps
2021-02-13 11:45:17,1593,4735,view_recipe
2021-02-13 11:45:52,1743,2080,view_comments
2021-02-13 11:46:15,494,3659,view_recipe
2021-02-13 11:46:29,936,610,view_recipe
2021-02-13 11:46:30,1127,2777,steps
2021-02-13 11:47:32,1593,4735,short_description
2021-02-13 11:47:35,936,610,short_description
2021-02-13 11:48:08,1127,2777,view_comments
2021-02-13 11:48:40,1593,4735,long_description
2021-02-13 11:48:57,936,610,steps
2021-02-13 11:49:11,494,3659,short_description
2021-02-13 11:50:35,1593,4735,steps
2021-02-13 11:51:29,625,3322,view_recipe
2021-02-13 11:51:45,1261,4455,view_recipe
2021-02-13 11:51:53,494,3659,steps
2021-02-13 11:52:37,625,3322,short_description
2021-02-13 11:53:04,1261,4455,short_description
2021-02-13 11:54:29,1261,4455,steps
2021-02-13 11:54:36,625,3322,long_description
2021-02-13 11:55:53,1261,4455,view_comments
2021-02-13 11:57:23,625,3322,steps
2021-02-13 12:03:50,609,1184,view_recipe
2021-02-13 12:04:23,1935,1960,view_recipe
2021-02-13 12:04:56,609,1184,short_description
2021-02-13 12:06:56,609,1184,steps
2021-02-13 12:07:03,1108,1788,view_recipe
2021-02-13 12:07:23,1935,1960,short_description
2021-02-13 12:07:45,609,1184,view_comments
2021-02-13 12:08:07,1935,1960,steps
2021-02-13 12:08:31,1108,1788,steps
2021-02-13 12:11:22,1108,1788,view_comments
2021-02-13 12:12:19,1232,3646,view_recipe
2021-02-13 12:12:28,1232,3646,short_description
2021-02-13 12:14:26,1232,3646,long_description
2021-02-13 12:16:30,1232,3646,steps
2021-02-13 12:16:43,1910,4401,view_recipe
2021-02-13 12:17:14,1910,4401,short_description
2021-02-13 12:17:36,1232,3646,view_comments
2021-02-13 12:17:50,1910,4401,long_description
2021-02-13 12:20:36,1910,4401,steps
2021-02-13 12:31:18,956,3338,view_recipe
2021-02-13 12:34:16,956,3338,short_description
2021-02-13 12:35:14,956,3338,long_description
2021-02-13 12:36:05,956,3338,steps
2021-02-13 12:37:07,1590,1764,view_recipe
2021-02-13 12:40:07,1590,1764,short_description
2021-02-13 12:40:26,1590,1764,long_description
2021-02-13 12:40:42,1590,1764,steps
2021-02-13 12:44:57,1031,4976,view_recipe
2021-02-13 12:45:24,1031,4976,short_description
2021-02-13 12:47:47,1031,4976,long_description
2021-02-13 12:50:34,1031,4976,steps
2021-02-13 12:55:17,1181,4741,view_recipe
2021-02-13 12:57:37,1181,4741,short_description
2021-02-13 12:58:17,1181,4741,steps
2021-02-13 13:00:48,1181,4741,view_comments
2021-02-13 13:02:42,1539,3670,view_recipe
2021-02-13 13:04:39,1539,3670,short_description
2021-02-13 13:05:53,1539,3670,long_description
2021-02-13 13:08:06,1539,3670,steps
2021-02-13 13:12:12,268,4025,view_recipe
2021-02-13 13:12:48,268,4025,short_description
2021-02-13 13:13:02,268,4025,steps
2021-02-13 13:14:48,558,1862,view_recipe
2021-02-13 13:16:14,558,1862,short_description
2021-02-13 13:17:24,636,3407,view_recipe
2021-02-13 13:18:25,636,3407,short_description
2021-02-13 13:19:08,558,1862,long_description
2021-02-13 13:19:20,636,3407,long_description
2021-02-13 13:21:09,636,3407,steps
2021-02-13 13:21:14,558,1862,steps
2021-02-13 13:23:11,646,415,view_recipe
2021-02-13 13:24:35,646,415,short_description
2021-02-13 13:25:09,646,415,long_description
2021-02-13 13:26:11,646,415,steps
2021-02-13 13:27:06,1139,4398,view_recipe
2021-02-13 13:29:46,1139,4398,short_description
2021-02-13 13:31:38,1139,4398,long_description
2021-02-13 13:32:47,1139,4398,steps
2021-02-13 13:38:30,820,244,view_recipe
2021-02-13 13:40:43,820,244,short_description
2021-02-13 13:43:23,820,244,long_description
2021-02-13 13:44:02,711,4955,view_recipe
2021-02-13 13:44:35,820,244,steps
2021-02-13 13:46:52,711,4955,short_description
2021-02-13 13:47:13,820,244,view_comments
2021-02-13 13:49:37,711,4955,steps
2021-02-13 13:51:16,1301,1079,view_recipe
2021-02-13 13:51:55,1002,1133,view_recipe
2021-02-13 13:52:57,1002,1133,short_description
2021-02-13 13:53:27,1002,1133,long_description
2021-02-13 13:53:27,1301,1079,short_description
2021-02-13 13:54:13,1301,1079,steps
2021-02-13 13:54:59,1002,1133,steps
2021-02-13 13:55:46,1934,1478,view_recipe
2021-02-13 13:57:42,1934,1478,short_description
2021-02-13 13:58:00,1934,1478,steps
2021-02-13 14:01:11,646,4004,view_recipe
2021-02-13 14:03:04,1470,1006,view_recipe
2021-02-13 14:04:02,646,4004,short_description
2021-02-13 14:05:12,1470,1006,short_description
2021-02-13 14:05:16,646,4004,steps
2021-02-13 14:06:28,1470,1006,long_description
2021-02-13 14:06:41,1470,1006,steps
2021-02-13 14:09:34,806,2810,view_recipe
2021-02-13 14:11:10,806,2810,short_description
2021-02-13 14:11:27,806,2810,steps
2021-02-13 14:12:40,21,547,view_recipe
2021-02-13 14:13:04,1631,4932,view_recipe
2021-02-13 14:13:22,1631,4932,short_description
2021-02-13 14:13:26,21,547,short_description
2021-02-13 14:13:41,1631,4932,long_description
2021-02-13 14:15:06,21,547,long_description
2021-02-13 14:15:49,21,547,steps
2021-02-13 14:16:30,1631,4932,steps
2021-02-13 14:17:37,442,3419,view_recipe
2021-02-13 14:18:28,635,3616,view_recipe
2021-02-13 14:19:21,1766,4335,view_recipe
2021-02-13 14:19:29,635,3616,short_description
2021-02-13 14:19:46,442,3419,short_description
2021-02-13 14:19:49,635,3616,long_description
2021-02-13 14:20:52,635,3616,steps
2021-02-13 14:21:29,1766,4335,long_description
2021-02-13 14:22:15,442,3419,long_description
2021-02-13 14:22:48,1658,4517,view_recipe
2021-02-13 14:23:36,1766,4335,steps
2021-02-13 14:24:02,1766,4335,view_comments
2021-02-13 14:24:17,442,3419,steps
2021-02-13 14:24:52,1658,4517,short_description
2021-02-13 14:25:11,1658,4517,steps
2021-02-13 14:28:04,1440,1366,view_recipe
2021-02-13 14:28:51,1849,610,view_recipe
2021-02-13 14:29:04,369,1365,view_recipe
2021-02-13 14:29:37,1849,610,short_description
2021-02-13 14:29:42,1849,610,steps
