博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
难留少年时,1734366173,04月15日 22:06,微博问答,,,,1,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
幽香风见,6457030136,04月15日 08:53,iPhone客户端,,,,,,-,央行“全面放开和鼓励生育”工作论文全文梳理摘抄 ​
半夏又逢花开,5156098360,04月15日 22:06,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#, 支持用实际行动证明没问题 ​
超可爱的猫猫猫,7313449402,04月15日 09:00,荣耀 9X,,,,,,#美国女性之医疗卫生领域#, 你知道谁是第一位获得诺贝尔科学奖的美国女性吗？格蒂·科里（Gerty Cori）是美国生物化学家。1947年，她与丈夫卡尔·科里（Carl Cori）以及阿根廷生理学家贝尔纳多·奥赛（BernardoHoussay）因糖原代谢的发现而获得诺贝尔生理学/医学奖。科里1896年出生于布拉格，年轻时移民美国，1928年加入美国国籍。获得诺贝尔奖之后，她被选为美国艺术和科学院院士、美国国家科学院院士，并被杜鲁门总统任命为美国国家科学基金会董事会成员。2004年，科里夫妇被授予国家化学史里程碑，以表彰他们的成就。 收起全文d
学者路过,2702909702,04月15日 22:06,HUAWEI nova手机,,,,,,-,一个35天的孩子，赵立坚请日本政客用核废水做饭洗衣满手的毛毛，说给洗一下，结果怎么也摆不开人家的拳头，握的真紧，生怕把他怎么样了哈哈剧情制作人计划视频制作人出道计划微博喜剧现场 t.cn/A6cit5f7 ​
叁叁叁叁叁寿,1230671201,04月15日 22:06,微博问答,,,,,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
铃RingRRR,6232718883,04月15日 21:40,微博视频号,,,,,@央视网快看,#日本70年前排废致水俣病灾害持续存在#,【忘了痛吗？】在日本，很多民众至今都难以忘记含有污染物的工业废水对他们的伤害。上世纪50年代，日本熊本县曾经暴发过一次震惊世界的“水俣病”环境公害事件，患者因为脑中枢神经被侵害，轻者口齿不清手足麻痹，重者神经失常甚至死亡，当地畸形婴儿出生率也有所升高。经3年调查，确定罪魁祸首是当地氮肥工厂未经处理直接排放的剧毒甲基汞。@央视网快看 L央视网快看的微博视频 收起全文d
周奕君广州,1774331962,04月15日 22:06,微博视频号,,,,1,,-,大郎，喝吧。稀释100倍无害了#日本核废水 L周奕君广州的微博视频 ​
迪拜中阿卫视,5623223175,04月15日 21:41,微博 weibo.com,,1,,5,,#外交部部长助理召见日本驻华大使#,【外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站） 收起全文d
安徽反邪教,5964184998,04月15日 22:05,小徽徽的Android,,8,4,2,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
自贡共青团,2119083587,04月15日 22:05,Android,,1,1,5,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（央视新闻）L环球资讯的微博视频 收起全文d
不是摄影师的阿豪,2919224033,04月15日 22:05,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,好家伙2011年就预言了 2济南 L不是摄影师的阿豪的微博视频 ​
西青检察官,5042240803,04月15日 22:05,HUAWEI Mate 20,,1,1,2,,#外交部召见日本驻华大使提出严正交涉#,【】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站） 收起全文d
用户6733364051,6733364051,04月15日 22:05,腾讯新闻客户端,,,,,@腾讯新闻,#腾讯新闻# 核废水真的能喝？菅义伟看了看瓶子，最终没有喝下去O核废水真的能喝？菅义伟看了看瓶子，最终没有喝下去#, 来自@腾讯新闻 ​
不止损股侠,1723144472,04月15日 22:05,360安全浏览器,,,1,2,,-,鬼子如果真的脑子短路了，把核废水排进太平洋，它永远永远永远子子孙孙都没有好日子过了；不仅仅是与世界人民为敌的问题，还会遭受接二连三没完没了的索赔，还有自己的产业链也会全部垮掉，特别是农产品产业链会被世界人民封杀，资本人才技术都会外流，只留一些老态龙钟的老家伙在孤岛上面凄风苦雨的晒太阳去吧，这个国家没希望了   收起全文d
董律师合肥,2562736901,04月15日 22:05,HUAWEI Mate 20 X,,1,,,@赵鹏飞:,#韩国外交部就日本核废水入海传唤日本大使#,@赵鹏飞: 中国外交部长吴江浩对日方提出了三点要求： 一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定； 二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督； 三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。 收起全文d
青年报,1854570915,04月15日 22:05,iPhone 11 Pro,,2,,4,,#外交部召见日本驻华大使#【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站；LX）#赵立坚请日本政客用核废水做饭洗衣#, 收起全文d
贵阳李晓鹏,1403383572,04月15日 22:05,一加 9 Pro｜哈苏影像,,,,1,,#赵立坚请日本政客用核废水做饭洗衣#,这个建议很好 ​
铁骥视频,7141087529,04月15日 22:05,微博视频号,,0,2,6,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊） L环球资讯的微博视频 收起全文d
墨少__,2625385247,04月15日 22:04,微博视频号,,,1,1,,#赵立坚请日本政客用核废水做饭洗衣#,是兄弟，干了这碗粪水。精神焕发孙火旺有话说 L墨少__的微博视频 ​
思茅微博-中国茶城,3316903742,04月15日 20:25,微博视频号,,,,,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
validm,2145750021,04月15日 22:04,HUAWEI P20,,,,,,-,关于日本向海洋排泄核污染废水，主要原因是现有储存废水的蓄水罐即将满负荷，没有储存能力，既然周边国家如此反对，有一种解决方案是否可行，那就是日本和周边国家坐下来进行协商，由日本承担所有成本，在周边国家建立储存废水的罐子，将废水出口到其他国家，最终结果是搁置争议，保护海洋。 ​
不听话的大大大懒猫,5476912573,04月15日 22:04,坚果妈妈iPhone客户端,,,,5,,#赵立坚请日本政客用核废水做饭洗衣#,对，既然日本自己说水没问题，那这太好证明了！日本人自己敢喝敢用，那就没问题了，这些水也请日本人自行消化呗！多简单的自证机会。米国还说“感谢”，那日本你也可以友情把这些水送给美国呀！以此表达他的感谢之情也不是不可以吧。 ​
让我们在一起,1264201531,04月15日 22:04,iPhone客户端,,,,,,#广州##粤港澳大湾区##全民国家安全教育日##教育# 你能信？在广州南沙，粤港澳大湾区，教育部门是如此作为的？#赵立坚说请日本官员先喝核废水##周扬青呼吁不养折耳猫#, L让我们在一起的微博视频 ​
江山Merlin,7466310814,04月15日 22:04,华为手机,,,1,,,#爱因斯坦# 有没有想到原来#核战争# 是这么开始的。。。美国FDA原文（Import Alert 99-33）链接：O网页链接#世界原子能机构#（#IAEA#,不知道）没有同意或者授权日本政府或东电公司排放核废水，原意是说：1）原理上经过处理核废水如果达标可以排放到自然界；2）如果排放、需要密切监测水质以及需要和相关国家达成共识。显然日本拿这个做超越原意的背书，一是因为日本作为核电大国对IAEA的影响力很大、二是因为禁止进口北太平洋水产的美国“表态”了。。。『双标本标！美国一边支持日本核污水入海，一边禁止日本食品进入』O双标本标！美国一边支持日本核污水入海，一边禁止日本食品进入 收起全文d
毕节政法,7214110652,04月15日 22:04,iPhone客户端,,,,2,,#处理核废水岂能“一倒了之”#】日本13日宣布，福岛第一核电站核污水经过滤并稀释后将排入大海，此举引发当地民众及中国、韩国等邻国谴责。然而西方媒体的态度却模棱两可，美国甚至公开支持日本政府此项决定。如果决定将100多万吨核废水排入大海的是中国，西方会这么轻描淡写地放过中国吗？#日本政府正式决定福岛核废水排海#,【 LGlobalTimes的秒拍视频 收起全文d
小疯子漫漫人生路82475,6099979098,04月15日 22:04,iPhone客户端,,,,,,-,"《商务部回应日本处置核废水:密切跟踪事态发展,保障中国消费者安全》此视频已有1.8万次播放O网页链接 ​"
SS第二帝国装甲师,3566829173,04月15日 14:44,荣耀8X Max,,,,,,-,【中国青少年环保社团坚决反对日本核废水排海】 4月13日，日本政府不顾国内外质疑和反对，在未穷尽更好解决方案的情况下，单方面决定以排海方式处置福岛核电站事故核废水。这种严重损害国际公共健康安全和周边国家人民切身利益的做法，极端自私粗暴，极其不负责任，我们中国的161家青少年环保社团坚决反对。核污染给人类造成的灾难教训深刻、不容忘记。福岛核电站事故核废水一旦排海，放射性物质将在附近海域沉积、富集，部分核元素将扩散至太平洋大半区域。届时，周边广大海域及沿海地区将直接遭受放射性物质污染，其危害将持续数千年甚至更长时间，造成不可估量的生态环境灾难。海洋是人类赖以生存的宝贵条件，全人类的命运由此紧密相连。日本应当重新审视福岛核电站核废水处置问题，真诚并负责任地回应各利益攸关国家和国际机构的严重关切，不该让别国民众为自己的荒唐行为埋单，不要让日本在破坏生态方面再添印记，不能擅自做主让海洋成为地球的废物间。                       全国青少年生态环保社团联盟秘书处                                                                                                                                                                          2021年4月15日 收起全文d
小猪谦谦快快长大,1872015641,04月14日 17:16,iPhone 12 Pro Max,,,,,,-,夭寿了，跟日本比印度都能找到环保的道德制高点了，鬼子这套操作保守估计被鞭尸二百年 ​
sven_shi,2382064902,04月15日 22:03,微博 weibo.com,,1,2,2,@小招的铲屎官,-,我回答了 @小招的铲屎官 的问题，大家快来花1元围观~ O微博问答 ​
依依依有李,7029454410,04月15日 22:03,OPPO R15x,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,自己造的自己解决，支持日本洗衣做饭日常8杯水 ​
半抹蜜糖,3863755637,04月15日 20:25,微博视频号,,,,,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
sessey,1297758720,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
巴豆虫丶___丶,3038390783,04月15日 22:03,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,日本政客少干点没脑子的事吧，为了一己之私祸害全人类 ​
方弛然512,1346170600,04月15日 16:23,微博视频号,,,,,,#外交部回应日本催中国实现碳中和#：请以责人之心责己】14日，日本环境大臣呼吁中国提前实现2060年碳中和承诺。赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。（总台央视记者申杨 孔禄渊）L央视新闻的微博视频 收起全文d
ZAKER,1898495494,04月15日 22:03,ZAKER扎客新闻,,,,1,,-,【外交部召见日本驻华大使】 外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定将核废水排海提出严正交涉>> O外交部召见日本驻华大使 ​
青年报,1854570915,04月15日 22:03,微博视频号,,3,1,3,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
来这儿一遭,7572615606,04月15日 22:03,HUAWEI P30,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,一想起来，一看见相关新闻就气的没完没了！那些很会写霸总小说的人怎么不赶快写特务女主潜进麻生太郎的家，抓着他仅剩不多的头发把核废水灌下去，并且把他整个毫无还手之力的全过程直播录屏给全世界看！怎么不赶快写掌握军政大权的男主派人把核废水倒进布林肯家的喷泉、泳池、洗手间，等他很多年发现自己核中毒以后才知道被人暗算！怎么不赶快写男女主一声令下让日本被吞并从此这个国家在世界消失，并且核污水得到有效的解决！日本不仅罔顾自己国民的健康，还无视全世界的警告！这样的政府实在是妄为政府！不应该让全世界为你的错误买单！日本作为为数不多的发展国家更是有何颜面牺牲全球环境去减轻自己的财务问题？一个嘴上说着支持的美国已然列出长串的日本禁入食品，难道日本没想过今后全球都不会再愿意和日本有食品来往甚至各种贸易往来吗？小日本实在是短视自私拉人下水又自寻死路！ 收起全文d
天水检察,5411640999,04月15日 22:03,Android,,,1,,,#天检播报##海洋不仅属于人类也属于海洋生物##日本强排核废水海洋生物将失家园#,【海洋，属于你我，也属于它们】4月13日，日本政府召开内阁会议，正式决定将福岛第一核电站上百万吨核废水排入大海。日本福岛核电站事故核废水处置问题事关国际海洋环境、食品安全和人类健康。如果未被安全处置的核废水排放入海后，海洋生物的家园将遭到破坏，日后，它们将与核废水日夜为伴。 L新华网的微博视频（来源：新华网） 收起全文d
蒋公主爱吃番茄炒蛋,6017027975,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
石楠树上yoyoyo,3932076235,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
fengchenwang,1757768583,04月15日 22:02,Android,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,行动是最有说服力的，不做最大努力方案，而是抱着让别人买单来降低成本的方法是何其无耻 ​
我们的能量123456,7203800002,04月15日 22:02,360安全浏览器,,,,,,-,美日风行无益为一贯作法.信任危机这些劣国.欺诈多发而区域来看意识欠足.各怀心不是劣国难以践行人道格言.日本十来年的核废水真的睹海洋吗.不怕海咆啸丧尽天良的你们呀.这也岂小可儿戏.拿忽视当庸政.哪如日本一俗油炸女便棒棒折射的意义.心口反常永无正比.输不起的老美装蒜充粗尾巴蛆.自当是钢打铁铸的阿.错拿错来啥癫痫劲.均不在正路道 收起全文d
竹鸿嫣然08376,6475818433,04月15日 22:02,新浪新闻客户端,,,,,,#跟新浪看热点#,我在看：【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】  O外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉 ​
富农人,1597918210,04月15日 22:02,凤凰新闻,,,,,@凤凰新闻客户端,#凤凰新闻#,【外交部召见日本驻华大使】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球...O外交部召见日本驻华大使来自@凤凰新闻客户端 日本要排，就这么流氓，召见管用吗？赶快联合国提案，通过阻止方案，必要时需要动用武力制止这样烂倒核废料的违法犯罪行为，不作为，等于坐以待毙、被动挨打，让人鱼肉、祸害、瞧不起 收起全文d
天台看云,7346509291,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
白朮木,7360706736,04月15日 22:02,小米9 透明尊享版,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,这件事从来都不是日本核废水排放到大海造成污染大小的问题，科普的博主好像把问题本末倒置了。核废水排海，就不是人干的，你可以声称不是人，也要接受非人待遇，愿大核民族早日解脱 ​​​ 2北京 ​
可爱鬼87174,7571965064,04月15日 22:02,vivo智能手机,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,说得好这种水你们自己先用起来吧！ ​
8023盈时代,3822114090,04月15日 22:02,iPhone客户端,,,,,,-,我居然酸了一个狗子！赵立坚请日本政客用核废水做饭洗衣它的头发比我还多搞笑 t.cn/A6cqgZBd ​
jackbauer958,5341049960,04月15日 21:18,微博 weibo.com,,,,,,#接种新冠疫苗者抗体不作为诊断依据#】#听大夫话#日前，国家卫健委印发《新型冠状病毒肺炎诊疗方案（试行第八版 修订版）》。其中提出，新型冠状病毒核酸检测阳性为确诊的首要标准。未接种新型冠状病毒疫苗者新型冠状病毒特异性抗体检测可作为诊断的参考依据。接种新型冠状病毒疫苗者和既往感染新型冠状病毒者，原则上抗体不作为诊断依据。#关注新冠肺炎#,【（via 中国新闻网） 收起全文d
SS第二帝国装甲师,3566829173,04月15日 18:45,微博视频号,,,,,,-,外交部再批日本排放核废水：别以为得了美国“感谢”就吃了定心丸。美国身体很诚实 ，一边点赞一边禁止日本进口。（新华社） L共青团中央的微博视频 ​​​
L鹿锅锅,2565760665,04月15日 22:02,iPhone客户端,,,,,,-,美国支持日本核废水入海决定，禁止日本食品进入 ​
追剧球球君,6320390379,04月15日 22:02,微博视频号,,,,,,-,外交部回应美方支持日本核废水入海 L追剧球球君的微博视频 ​
李垚君01,7285014888,04月14日 22:19,搞笑视频超话,,,,,,#春日出道计划#,以我的人格担保，这粪水真的没问题 我叫孙火旺 搞笑视频 L我叫孙火旺的微博视频 ​
讨论者Q,7283374108,04月15日 21:57,微博 weibo.com,,,,,,-,【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
