博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
平安纳溪,5218198569,04月16日 22:49,微博视频号,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
来点石锤,7283364547,04月16日 22:49,微博 weibo.com,,1,4,7,,#朝鲜称日本排核废水入海是犯罪行为#【外媒：#朝鲜回应日本排废入海决定# 威胁人类生存的弥天大罪】#朝鲜称日本犯下威胁人类生存弥天大罪#, 据朝中社平壤消息，朝中社4月15日发表社评文章称，目前，日本拟给正受全球新冠疫情洗礼的人类带来新的大灾难，正犯下“威胁人类生存的弥天大罪”。文章称，13日，日本政府不顾国际社会强烈反对，决定把福岛核电站事故时产生的大量核污水排入大海。这是严重威胁人类的健康安全和生态环境的不可容忍的犯罪，是“暴露日本厚颜无耻、强盗本性的又一个例证”。文章指出，若日本政府一旦把被称为放射性核废物的核污水排入大海，其含有的大量危害物质就会几十天内从海流较快的福岛海岸扩散到太平洋大部分水域，不仅会破坏人类共同财富——蓝海的生态环境，而且会给沿岸地区人民的健康和生存造成严重危险。文章还称，对与日本隔海相望的朝鲜来说，这是关系到朝鲜人民生命安全的重大问题。日本的做法再次清楚地暴露，“其为自身的一己之私，毫不在意地威胁人类、破坏全球生态环境的主谋、罕见歹徒的本色”。日本应正视朝鲜人民义愤填膺的对日情绪，必须立即取消有关决定。 收起全文d
小李飞刀再出发,1853103647,04月16日 22:49,小米浏览器,,,,,,-,"我分享了【“吉林一号”卫星4月8日拍摄的福岛第一核电站影像：上千核废水储水罐密密麻麻摆放在厂区中】, 快来看吧！ | O“吉林一号”卫星4月8日拍摄的福岛第一核电站影像：上千核废水储水罐密密麻麻摆放在厂区中 ​"
Monathan2021,7566044768,04月16日 21:18,微博 weibo.com,,,,,,#微博公开课#,"发布了头条文章：《薛定谔的太平洋——说说最近日本排核废水事件》 某核一名员工，以工作身份发表核废水观点，被另一名员工举报了,所以我本来也不想写什么，怎奈太多朋友要我发表看法了，于是就写一点吧  O薛定谔的太平洋——说说最近日本排核废水事件 ​"
紫金山上听风吟,2812129277,04月16日 22:48,微博 weibo.com,,,4,4,,-,台当局“驻日代表”谢长廷近日在个人脸书账号上发文大谈日本“核废水”，因为全文不仅没有任何“反对”、“抗议”日本的字眼，甚至试图采用攻击中国大陆的方式转移台湾民众的愤怒，台湾省一些政客和民众因此大骂谢长廷过于媚日，名为“驻日代表”实为“助日代表”。4月15日，谢长廷在接受台湾省媒体专访时回击称，说他媚日的人，根本就是“自卑、自虐”。谢长廷还一如既往的拿中国大陆当“挡箭牌”，称中国大陆也没表达抗议，“因为他们知道不要捅出蜂窝来”。 收起全文d
流浪猫兰斯,6703701586,04月16日 22:48,iPhone客户端,,,,,,-,日本副相說“核廢水可以喝”，那就請日本自個兒留著當自來水用吧。 ​
安康中院,3760705624,04月16日 22:47,Android,,,,,,#快讯# 【“深感失望”！#联合国称日本排污影响将持续超100年#,】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 收起全文d
兰州铁检分院,5647529951,04月16日 22:47,微博视频号,,,,,,#赵立坚7问日本核废水排海#：#赵立坚问若无污染日本心虚什么#？】赵立坚：世界各国难以理解的是，日方在没有穷尽安全处置手段的情况下，为何执意选择损害全球海洋环境的危险方式？日方强调排放的是经处理的“净化水”，又何必建造储存罐严密封装？日方称排放参照国际惯例和国际标准，但全世界还没有将核事故产生的污染水排海的先例，哪来的惯例呢？日方单方面得出的标准得到哪个第三方机构客观独立的验证和认可吗？日方摆出一副重视外界关切的姿态，有没有和周边国家及国际环保组织充分协商？为什么迟迟不愿在国际机构框架下成立包括中国专家在内的技术联合工作组，接受国际评估、核查和监督？据路透社报道，4月12日，一名日本政府高官发邮件要求国际媒体不要使用“受污染”一词来形容核废水。如果确实没有污染，日方心虚什么？#外交第一现场#,【（记者 苑庆攀 赵晨雁）  L中国日报的微博视频 收起全文d
奔六,1458441840,04月16日 22:47,微博视频号,,2,0,2,,-,既然核废水“可以喝”，为什么不直接输送到自来水厂？日本人自己打脸！ L奔六的微博视频 ​
关注港澳台,7330083024,04月16日 22:47,微博视频号,,,1,3,,-,说服台湾人民吞日本核废水？国民党女“立委”痛斥谢长廷！L海峡导报社的微博视频 ​​​
大笨蛋瓜子,6889537549,04月16日 22:34,Android,,,,1,,-,东山岛：便宜海鲜和碳水的天堂🤤 ​
羡野立东风,6966722121,04月14日 18:07,iPhone客户端,,,,1,@R1SE-任豪,#任豪#, 任豪这是在干什么？？？ 你好，建议你和你的粉丝一起去日本处理废水@R1SE-任豪 更新任豪疫情期间迷惑文案“爱情都轮不到我 还想要肺炎轮到我”但是每天18斤废水可以轮到你🙏 更新任豪最新微博：微博不是本人意愿删除 ​
_XRainbow_,7441385779,04月16日 22:47,小米9,,,,,,-,别酸了别酸了 你们家塌房塌的连地基都没了 还被官媒点名 粉丝们有这时间陪你家哥哥去喝核废水吧 拯救地球全人类就靠你们了 ​
记者许文德,22881558,04月16日 22:47,快手极速版,,,,,@快手,#日本将福岛核废水排入太平洋 #环保 #资讯 ##快手#,国际原子能机构：将对日本核废水排放进行安全评估  @快手 L商财天下的快手视频 ​
晴提,5793115561,04月16日 22:47,微博 weibo.com,,,,,,#梦压星河#      千灵没有想到，都到了这个时候，绿瞳竟然一丝悔过之心都没有。   #日本核废水排海后海鲜能放心吃吗#,我必定会回来报此大仇！” ​
小姑娘201702,5699952283,04月16日 20:01,微博视频号,,,,,,#日本政府正式决定福岛核废水排海#,“如果核废水入海，我以后不会再带小孩去海边了。”当地民众怎么看？  L纳豆奶奶的微博视频 ​
XJY一定旺,7557984902,04月15日 14:07,HUAWEI Mate 40 Pro,,,,,,-,我是任豪 对于近期我在社交网络的不当发言 我表达最深的歉意我深刻认识到了自己的无知 也切身感受到了身上承担的社会责任感谢社会各界对我的监督批评 我会认真听取 铭记在心今后我会好好学习 努力工作 做一个合格的文艺工作者再次向大家诚恳道歉 我错了！ ​
年輕時誰沒愛過幾條狗,2095657847,04月16日 22:46,微博 weibo.com,,,,,,#日本核废水入海对中国有何影响#    然而喻临川不#杨幂英伦侦探风大片#,说话。 ​
芽芽子哥,5263950922,04月16日 22:46,iPhone客户端,,,,1,,#如何看待日本福岛核废水排海#,🇯🇵日本人会不会创造一个海上哥斯拉？到时候估计还得造一个金刚出来，按照剧情的话两个打架，要是不按照剧情的话统治世界，毁灭人类吧 ​
FM963,1963863007,04月16日 22:46,HUAWEI P30 Pro,,,,,,-,赵立坚就核废水排海七问日本日方在没有穷尽安全处置手段的情况下，为何执意选择损害全球海洋环境的危险方式？日方强调排放的是经处理的“净化水”，又何必建造储存罐严密封装？日方称排放参照国际惯例和国际标准，但全世界还没有将核事故产生的污染水排海的先例，哪来的惯例呢？日方单方面得出的“标准”得到哪个第三方机构客观独立的验证和认可了吗？日方摆出一副重视外界关切的姿态，有没有和周边国家及国际环保组织充分协商？为什么迟迟不愿在国际机构框架下成立包括中国专家在内的技术联合工作组，接受国际评估、核查和监督？日本政府高官发邮件要求国际媒体不要使用“受污染”一词来形容核废水。如果确实没有污染，那日方心虚什么？ 收起全文d
喜欢就收藏么么哒,2804873180,04月16日 22:46,前后2000万 OPPO R11,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【4月15日日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？L环球资讯的微博视频 收起全文d
上R见囍,6042976091,04月13日 21:32,微博视频号,,,,,@央视网,#大海不能没有你# 【研究显示：从排放之日起 #日本核污水57天将污染半个太平洋#】#日本核污水排入大海影响有多大#,含有放射性物质的污水一旦被排入大海会造成什么影响？首先，日本太平洋沿岸海域将受到影响，特别是福岛县周边局部水域，之后污水还会污染东海。一家来自德国的海洋科学研究机构的计算结果显示，从排放之日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭到核污染影响。@央视网 L央视网的微博视频 收起全文d
小米粥菜系,6036699308,04月16日 22:45,哔哩哔哩移动客户端,,,,,,#bilibili#,“大明星”任豪呼吁中国帮日处理核废水？官媒点名痛批，影响恶劣！ UP主: 郭云神奇 O【神奇】“大明星”任豪呼吁中国帮日处理核废水？官媒点名痛批，影响恶劣！ (哔哩哔哩客户端下载 O网页链接) ​
西安生态环境,5346243842,04月16日 22:45,微博视频号,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
沃坤电热,6292985561,04月16日 22:45,iPhone客户端,,,,,,-,日本核事故的废水首先危害的是日本本国人民，人家日本人都不担心，你韩国操心什么？更何况这种说不定你韩国也会遇到，正所谓事后留一线日后好相见呀！你韩国现在怼那么凶，万一被你韩国遇到看你以后怎么给自己善后！韩国和日本共同处理这个问题不是改善日韩关系的绝好机会吗？为什么不合作，反而拼命怼。文在寅的脑回路真是清奇。韩国遇到这样一位总统也真是醉了 收起全文d
金山网,2512432802,04月16日 22:45,微博 weibo.com,,,,,,-,【联合国人权专家：对日本将核废水排入大海的决定“深感失望”】O联合国人权专家：对日本将核废水排入大海的决定“深感失望” ​
在青春飞逝中无奈的叹息,2076719105,04月16日 22:45,HUAWEI P30,,,,1,,-,麻生太郎的逻辑很可笑，太平洋不是你们日本的下水道，想随意排放污水(核废水)就排放。当然也不是我们国家的下水道，太平洋属于全世界各个国家，太平洋的生态环境关乎全世界。不过全世界就两个国家最能霍霍太平洋，一个是你们日本，一个是你们日本的爹。一个宁可切腹都不承认错误，一个站在主席台上侃侃而谈背地里耍流氓。 收起全文d
哇哇哇boy,7529925997,04月16日 21:50,Android,,1,,,,-,丑逼下海=海洋垃圾 ​
下雨要发霉的涛涛,2636813391,04月16日 20:14,微博视频号,,,,,@这视频,-,【麻生太郎反驳逻辑令人迷惑：那太平洋难道是中国的下水道吗？】此前，日本副首相麻生太郎称“处理过的核废水喝了也没事”。对此，中国外交部发言人赵立坚称“太平洋不是日本的下水道，请他喝了再说”。16日，麻生太郎也做出回应称，“中国说‘太平洋不是日本的下水道’，难道太平洋是中国的下水道吗？太平洋难道不是大家的海洋吗？”此外，麻生太郎还强调，经过处理的核废水中放射性物质氚的含量达到世界卫生组织（WHO）饮用水标准，所以才说“可以喝”。（《环球时报》三缺二视频组）@这视频 L这视频的秒拍视频 收起全文d
喜欢就收藏么么哒,2804873180,04月16日 22:44,前后2000万 OPPO R11,,,,,,#赵立坚说请日本官员先喝核废水#】4月14日#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
盐师人资207,5800034120,04月16日 22:44,微博视频号,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
用户6321091982,6321091982,04月16日 22:44,iPhone客户端,,,,,,-,日本官员回应为何拒喝核废水说了什么？赵立坚：请日本政客用核废水做饭O网页链接 ​
弱水三千不信淹不死你,2772804322,04月16日 22:44,Android,,,5,7,,#日本政府正式决定福岛核废水排海# 为啥总有S/B帮日本洗地#日本副首相称喝处理核废水没事#, ​
贵州长安网,5038874347,04月16日 22:44,微博视频号,,3,,2,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
用户6596162063,6596162063,04月16日 22:44,10086客户端,,,,,,-,日本核废水入海影响有多大？57天可“废掉”半个太平洋！O网页链接 ​
陈如是说,2257761625,04月16日 22:30,微博视频号,,8,8,3,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
