博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
一个神奇的小号Ak,7336751227,04月14日 22:01,微博 weibo.com,,,,,,#王志文力挺任豪#,前营人王志文力挺任豪，还表示是出于好意的话语，之后又删掉了微博 ​
小绵羊的babe,5747770572,04月14日 22:46,nova5Pro人像超级夜景,,,,,,-,rh下面的评论真的好好笑哈哈哈哈 求你了 带着你的粉丝一起去喝核废水吧 ​
人型移動垃圾_,7153076320,04月14日 11:07,微博 weibo.com,,,,,,#柯南终极预告#来啦！本周六零点，熟悉的BGM将在影院再次响起。四年一届的世界体育盛会即将开幕，超级列车正以疯狂的速度冲向会场，危险的子弹已上膛。——“别担心，我会保护你的”——“不对吧，要保护你的是我”4月17日，全球一起看柯南，见证世纪营救。#柯南说要保护你的是我#, L最久的陪伴最早的相遇 收起全文d
kucky小窝34,3592086001,04月14日 22:46,微博 weibo.com,,,,,,#日本核废水入海对中国有何影响##重启之极海听雷#,快来快来 ​
晗崽的小芦,6325705974,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
不太甜的温柔收藏家Z,6013547132,04月14日 22:46,Android,,,,,,#日本核废水入海对中国有何影响##任豪##任豪回应#,求各位拉黑，脱粉前，点一波举报先，正常人不会这么说话。 ​
Trickssrtar,7284548049,04月14日 22:46,荣耀8青春版 颜值担当,,,,,,-,草 去尼玛日本核废水，这几天看得我头疼 ​
17木木木,5848467973,04月14日 22:46,vivo Z5x性能实力派,,,,,,#任豪回应#,你带着你的粉丝一起去喝核废水吧 ​
像粗粮一样的apple,7419387154,04月14日 17:19,微博视频号,,,1,1,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
Charltin_长亭,7315533538,04月14日 22:46,小米11,,,,,,#赵立坚说请日本官员先喝核废水#,这不比榜一好，给爷上去 ​
鹤岗兴安检察,5601861254,04月14日 22:46,微博视频号,,2,2,3,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
夏夏夏热夏,7495998445,04月14日 22:01,微博 weibo.com,,,,,,#王志文力挺任豪#,前营人王志文力挺任豪，还表示是出于好意的话语，之后又删掉了微博 ​
娜娜明今天休假,5233534626,04月14日 22:46,微博国际版,,,,,,-,我的天，任豪这逼，真的又蠢又坏，没脑子爱装逼，显摆自己举世皆浊你独清？就你知道保护地球？全中国就你行，你比领导还会考量了。你这么热心怎么不去劝日本别往海里倒核废水呢？直接从源头解决不行？你那么热心你直接出钱帮日本解决不行？你不缺那转国籍的钱吧，快拜你小日本爹去吧，逼贡献不出，就口头叭叭地慷他人之慨，你倒是挺会啊。但凡你有脑子知道上网查一下，都不可能说出这种屁话。曹尼玛的，要是看见你，我非往你脸上扔臭鸡蛋不可，呸，蠢钝如猪的东西。 收起全文d
千龙网中国首都网,3215951873,04月14日 21:45,iPhone客户端,,,,1,,#京彩e品#, 4月13日，日本政府正式决定，将福岛核废水排放入海。任意妄为、一意孤行、举世惊愕，周边国家即刻表态，严重关切、强烈谴责。我外交部发言人华春莹，更在一张图片推文中发问：这是一个负责任的国家会做的事吗？  L北京日报都视频的微博视频 2北京 ​
娱乐哔哔酱,1815040952,04月14日 22:46,娱乐哔哔酱超话,,,,,,-,创造营2019-王志文力挺任豪……这尼玛选秀都是瞎的的是吗？没颜值没脑子的都能上。日本这么多年为什么没倒，就是在等你们这样的孝子啊，耍无赖逼别人给他们的恶行买单，收拾垃圾，他们好继续研究生化武器啊！糊得那么空闲就多读书，行不？糊作非为，仗糊行凶，一起去日本干核废水吧！ ​
各色风起,5806910051,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
奥利奥的奥Wy,3815483493,04月14日 18:54,上班狗的Android,,,,,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
蔚蓝南海中绿色椰岛上一棵金椰,5644308348,04月14日 22:45,华为手机 畅享玩不停,,,,,,#赵立坚说请日本官员先喝核废水#,+1 ​
Dear_LisaBaby,6323789083,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
晚霞中的葒蜻蜓,1449481337,04月14日 22:45,Android,,,,,,#日本拟将核污染水排入大海#, 日本首相都说核废水可以喝，希望日本把核废水喝掉不就好了吗？那就没有必要排入大海了啊。 2湛江 ​
好好学习多喝热水天天干饭,6672619873,04月14日 22:45,OPPO智能手机,,,,,,#脱粉#,还在控评的粉丝你省省吧你哥哥真的没救了没十年脑瘫真说不出这种话要不你们和他一起把核废水喝了也行🙏🙏🙏 ​
nlxx2021,5289216720,04月14日 22:45,nova4e 3200W立体美颜,,,,4,,#任豪回应#,对核废水这个东西有基础的了解吗？大言不惭就要国家去帮！？纳税人辛辛苦苦的钱让你挥霍的？？？？这时候把美韩英法德这些国家怎么忘了？？？？？ ​
小月半的羊,1889556057,04月14日 22:45,iPhone客户端,,,1,2,,-,不行了哈哈哈哈我笑死了任豪是什么品种的玛丽苏啊？感觉这智商已经是提前喝上了他日本爹的核污染废水了，公众人物在这种国际大事上不会说话或者一时脑瘫自己发发朋友圈就好了啊我爆笑了闭麦都不会吗哈哈哈r1se实属内🐟塌房no1没人质疑吧？ ​
及他及她,2165783630,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
Dear_LisaBaby,6323789083,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
普嘟嘟今天能不能买彩票,2615264724,04月14日 22:45,iPhone客户端,,,2,,,-,这两天关于核废水排放的新闻和热搜我都能露出地铁老爷爷看手机的表情 ​
Hi_CME,6075533883,04月14日 22:45,微博视频号,,3,,1,,#日本政府正式决定福岛核废水排海# #日本政府基本决定将福岛核污水排入大海# #如何看待日本福岛核废水排海# #赵立坚说日本不能将福岛核废水一倒了之#,4.14 No.41 ｜福岛核废水，人人都是核物理学家？2011年3月11日，一次强地震导致的大海啸，造成日本东北部的福岛核电站冷却系统失效，六座反应堆中有三座熔毁。其严重程度达到国际核能事故等级迄今为止的最高级别，与1986年切尔诺贝利一样。十年过去，核事故对环境造成的影响依然显著，核废水问题一直未解。日本政府终于在4月13日宣布，决定将福岛核电站的核废水排放入海。 LHi_CME的微博视频 收起全文d
阿獠WEI,6395725811,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
最佳发呆王,6289878776,04月14日 22:45,华为手机,,,,,,#任豪回应#, 任豪快和王志文一起去喝核废水 拯救地球！！🌐 ​
欣欣家的小美妞,6087971164,04月14日 22:45,OPPO智能手机,,,,,,#赵立坚说请日本官员先喝核废水#,对，让日本人自己喝了再来哔哔了 ​
平行世界里的一束光,7514013736,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
KidA_現実逃避,1817607831,04月14日 07:42,iPhone,,2,6,3,,-,我前一天就说了，对于日本请到核废水的事情，我对美国表示极度的失望。但是今天我要表示对美国极度极度极度极度极度极度的失望。为什么要用这么多极度到无以复加？你美官方表示支持日本请到核废水你美国食品药品管理局FDA早在3月发布的第99－33进口警示禁止下列日本食品进入美国：鲜奶、黄油、奶粉、婴儿奶粉、及其它奶制品；蔬菜、及其制品；大米、全麦；鱼类；肉类和禽类；蛤蜊类；海胆；柑橘柚类水果；奇异果，等等原因是核污染详细列表见FDA的公告O网页链接我本来想滚动截屏，发现这个根本截不下去，太长了，而且太详细了这做的真是一手好文章啊既然你美支持日本倾倒核废水（这不是正常核电站在运作时产生的废水，这是核灾难当中被污染的废水）你美一个月前就做好了充足的避险准备，列举网页截屏都载不下来的禁品名单抖什么机灵呢？我太失望了我真的很失望我失望的无以言表就这还说回来了？就这还说重组秩序，领导自由？就这？就这？嗯？ 收起全文d
鹤岗兴安检察,5601861254,04月14日 22:45,微博视频号,,,,2,,#赵立坚说太平洋不是日本的下水道#,【】今天，外交部发言人赵立坚强调：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于日本个别官员称这些水喝了也没事，请他喝了再说。（总台央视记者申杨 张熙 杨毅） L环球资讯的微博视频 ​​​
nayasssy,1870170650,04月14日 20:31,帝吧超话,,,,,,#任豪##迷惑行为大赏#,这个小明星挺幼稚的，被日本网友嘲笑“头脑简单、四肢发达”、“大概是很爱日本”，说话还是带点脑子吧 ​
兔乖乖成长日记,6423938235,04月14日 22:45,HUAWEI Mate 40,,,,,,#任豪回应#,情商和日本核废水一起倒了 ​
o树爷o,1456338825,04月14日 16:45,nova7你在焦点在,,,,,,-,印度杀疯了！干的太漂亮！ ​
风火轮上的筋斗云,5182959572,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
酒呀酒呀酒,6838272586,04月14日 22:45,iPhone客户端,,,,,,#赵立坚说请日本官员先喝核废水#,漂亮 ​
V小老虎V65,3597601967,04月14日 22:45,微博 weibo.com,,,,,,#如何看待日本福岛核废水排海##重启之极海听雷#,我要变成更好的自己，这样才能早点见到你。 ​
yi_炎凉,5586909758,04月14日 22:45,iPhone客户端,,,,,,-,史无前例！一图看懂日本核废水排海危害O史无前例！一图看懂日本核废水排海危害 ​
catchableable,7014014995,04月14日 17:51,iPhone 8 Plus,,,,1,,-,这，这，这是什么意思？ ​
花落旖旎t,2813041172,04月14日 22:45,HUAWEI P40 5G,,,,,,-,别争了 争来争去不就是想去日本喝核废水嘛 都是好兄弟 不分你我 一起去喝吧 带上智障粉丝一起去 喝不完不准回来 喝完了也别回来 ​
离北遇祺,6340016391,04月14日 22:45,嘉祺老婆的Android,,,,,,#日本大叔讲核废水排海危害#,今天晚上的文综考试，地理选修的环境保护就提到了核废水对海洋环境的危害。只能说，（）做事不过脑，损人不利己。 ​
帅气的泰迪熊,5512030586,04月14日 22:45,荣耀Magic2 魔法手机,,,1,1,,-,我算了一下，日本现在有1.26亿人，核废水应该是有150万吨左右，每个人每天喝6升核废水，很难吗？只要日本人每天坚持喝6升核废水，核废水2天就能喝完，很难吗？​
就叫十亿了,6046668059,04月14日 22:45,Share微博客户端,,,,,,#赵立坚说请日本官员先喝核废水#,支持日本官员试试，试试就逝世。 ​
资深不知名博主,6157358904,04月14日 22:45,荣耀V30 5G,,,,,@R1SE-任豪,#任豪回应#,为了粉丝冲千万，脑子都不要了这边建议多喝点核废水补脑呢@R1SE-任豪 ​
爆丧建一_HD,2457612820,04月14日 04:48,iPhone 12,,,,,,-,看到了这位朋友的微博，我迷惑了。这种转移焦点和拉偏话题的做法与日本政府和媒体的做法如出一辙。首先我们应该明确，核污染废水对人体的危害主要体现在哪里。是氚吗？并不是。氚作为氢的同位素，主要存在于核废水的化学物质水中。因为在排入大海的过程中含氚的重水是自由扩散的，很快就会被海水里的轻水所稀释。因此氚对人体的危害十分有限。那真正的危害在哪呢？在于富集作用。即核废料中的放射性重金属通过食物链各营养级的传递在生物体内浓集的过程。简单来说，就是水草生长吸收了重金属放射性元素，鱼吃了水草把重金属元素吸收入体内，人类再把鱼吃掉层层递进。营养级越高受到的危害越大。而福岛的核废水中，存在了大量的铯-90、钌、铑、钴、锶等元素，这些才是富集作用的元凶。当然了，不谈计量谈毒性等于耍流氓，日本政府也保证了把各种元素的含量讲到安全范围内。可是十年前日本政府和东电也是这么保证的啊，结果呢？然后呢？因此，截图中的这位朋友单独把氚拿出来反驳，颇有一种立个稻草人替日本政府和东电挡枪子的感觉。这就好比，大家谈吸毒的危害，主要想说明的是可卡因、海洛因等物质对人体的危害，你偏偏说注射器在卫生条件下使用很安全，这有意思吗？氚重要吗？一点也不重要。为什么不谈谈铯呢？铯-90的半衰期是29.1年，铯-137的半衰期为30.17年。即需要花费这么多年，数量才能降至原来的一半。所以，别拿“氚”这块遮羞布当被子盖了，我们谈谈别的？ 收起全文d
泓沁清沣,2079993531,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
中国吉林网,3275115274,04月14日 22:45,搜狗高速浏览器,,,,1,,-,【反对一倒了之！一图看懂日本核废水排海危害】O反对一倒了之！一图看懂日本核废水排海危害 ​
天水城事,6451572457,04月14日 22:45,微博视频号,,,,2,,#专家称日本2022年无处储存核废水是虚构的#】13日，绿色和平组织核专家肖恩·伯尼表示，倾倒核废料进入太平洋的决定并非不可避免，长期储存核废料是可行的。伯尼指出，东京电力公司2019年曾承认，核电站附近的土地可用于储存核废料，日本“只是想把问题抛给太平洋”。#核专家称日本政府不值得信任#,【L微丢的微博视频 收起全文d
远山映月,6410131210,04月14日 18:49,iPhone客户端,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
撕蛋的龙,2865561790,04月14日 22:45,iPhone客户端,,,,1,,#日本番茄酱大王可果美停止进口新疆番茄##赵立坚说请日本官员先喝核废水##赵立坚说太平洋不是日本的下水道##赵立坚批日本仰人鼻息与美狼狈为奸#, 喝核废水可以不老不死，永葆青春，日本官员全家都去喝核废水，祝你们长命百岁 ​
24小时在线suu55688,7570738030,04月14日 22:45,OPPO随光而变R17,,,,,,#日本核废水入海对中国有何影响#," 四海救急app「四海救急服务电话」四海救急app客服贷款（四海救急强制下款）四海救急强制下款，未经过我同意就放款我怎么办处理解决，真的是恶心，还好联系工作人员协商本金还了，再也不敢瞎点了，就看了下额度就放款了，已经注销了，吓死人。24小时热线 业务办理-还款-逾期还款-APP还款-协商还款-退款-帐户解封-帐户注销-投诉-更换绑定电话号码-更换绑定银行帐户-等相关业务。重要提示：以上客服联系方式由官网认证后所提供的，在线客服办理业务过程中以及通话我们公司将24小时监控录音，为了避免给客户带来不必要的麻烦如有疑问请第一时间联系客服，感谢您的认可跟配合！曝胤突彰必烦炕秆纤怕净苟几追铝街程嵌淹势幢颊怕矩嗡子辆煞弛侄辰纫耸糙憾,嵌次谥烦拷辉淹偾坡问沟纤卣每僬睦被复问敲窗卦每己烦竞帕。扰椅毯孕嘲桓椅巳昭兰饶弛!4 收起全文d"
鹤岗兴安检察,5601861254,04月14日 22:45,微博视频号,,1,1,3,,#90秒复盘日本核废水排海决定#】日本民众说：“海洋不仅是日本的，而是各国连接起来的。”德国海洋科学研究机构发出警告，#日核废水排放57天内污染半个太平洋#,【。日本不顾国内外质疑和反对，单方面决定福岛核废水排海，打的是什么算盘？日本核废水排海决定始末↓↓密切关注！  L人民日报的微博视频 ​​​ 收起全文d
加菲庚宝云飞熊,1962559731,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
潍坊环保,3562276267,04月14日 22:45,iPhone客户端,,2,3,2,,#日本副首相称喝处理核废水没事#,【 日本网友：那你先喝吧】不知道日本副首相兼财务大臣麻生太郎看的哪项科学研究，竟称喝处理核废水没事，还说将核废水排入海洋“早就应该做了”？日本网友发推：请您先干为敬 LCGTN记者团的微博视频 ​​​ 2潍坊·阳光大厦 ​
北方的墓标,7405146743,03月18日 08:30,微博视频号,,,,,,-,如果没来日本…… L垚妹酱的微博视频 ​
十年_轮回,5602018802,04月14日 22:45,Redmi K30 Pro 真旗舰,,,,3,,#任豪回应#,原来，日本排放核废水竟是中国的错，是中国不舍得钱和人民去建那个罩子（求求娱乐圈九漏鱼人士不会发言就闭嘴，今天赵立坚刚怼了日本你就跳出来，是巴不得外国看中国笑话是吧） ​
贼恩zeien,1229221255,04月14日 22:45,画画超话,,1,5,8,,#日本政府正式决定福岛核废水排海##新星v计划#,手绘｜无人冲浪的神奈川海浪里🌊拒绝同流核污画画 L贼恩zeien的微博视频 ​
爱吃糖的牛虻,6124125236,04月14日 22:35,卖翡翠的iPhone客户端,,,,,,#文在寅欲起诉日本核污水入海#,这两天看到的洗地文：1 ，经过处理，日本核废水已经达到饮用水标准。2，之所以人家不喝，并不是水的问题而是心理问题。3，有个敢做决定的领导，比来回踢皮球的领导强。4，核废水大家都在排，日本排是理所应当的事情。5，我们要站在人类共同体的角度去考虑问题。洗地的说了这么多，结果被阿三的一句“我敢喝恒河水，你敢喝核废水吗”打败。 收起全文d
黉宫0819,7540541159,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
每天都要嗨哟,7120725209,04月14日 18:49,OPPO智能手机,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
粤来粤好Fin,6600974568,04月14日 22:45,赵粤宝贝Android,,,,1,,-,大概我永远也忘不了切尔诺贝利事件给人类造成的伤害，所以才对日本想要把核废水排进海洋如此抗拒。 ​
L俱往矣J,2677356431,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
宝鸡文理学院政法学院团总支,2382110980,04月13日 22:39,微博视频号,,,,,,#海霞批美日同流合污祸害别国#：刷低下限！】日本决定将福岛核废水排入太平洋，美国居然表示支持。如此同流合污，真是刷低下限！#网友提议将日本核废水运到美国#储存和处理，毕竟日本称没地方储存，美国又说核废水符合安全标准。运费也不是很贵，这样岂不正好成人之“美”？最后说一句：太平洋不是美日两国间的内海，其他国家不容你俩祸害！#主播说联播#,【 L央视新闻的微博视频 收起全文d
退休替补人员,6092359342,04月14日 22:45,iPhone客户端,,,,2,,#赵立坚说请日本官员先喝核废水#,没关系 任豪和他的粉丝会彰显大国人民风范  帮助日本一起喝    以后现实遇到任豪粉丝还是离远点吧  免得脑血栓传染我 ​
江帆,1506595000,04月14日 17:19,微博视频号,,2,,2,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
周同学你什么时候出专辑,1920929792,04月14日 22:45,华为手机 畅享玩不停,,,,,,-,也不知道说给我的勇气，读了一篇巨长的关于核废水排入太平洋的文章，化学术语和日本人名在英语里真的是太难读了，感觉我的舌头已经不太行了 ​
碧螺春终结者,5637525936,04月14日 22:45,OPPO Reno4 5G,,,,1,,#任豪回应#,好家伙他是想尝尝核废水什么味儿嘛 ​
落樱神斧永不眠,3969639388,04月14日 22:45,iPhone 6 Plus,,,,1,,#日本大叔讲核废水排海危害#,我周围的人还是太善良了，喜欢追求事实，这确实是正常人的反应，但是很多事是讲立场的，不是脑子不行而是屁股和你不是一路，有些害人的人可不管事实，他说什么就是什么，不能着了他们的道 ​
超凡肉肉,5951315252,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
三角首席,7337254707,04月14日 22:45,Redmi Note 7 Pro,,,,,,-,对于日本将核污水排入太平洋一事。米国代表加拿大和澳大利亚表示赞成。欧洲各国表示欢迎。在此议定：将来在世界范围内的所有的核事故，所形成的核废料和废水。优先输送到西方国家的领土上进行处理。 ​​​
哎呀脑子被僵尸吃掉了,1874487667,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
蒲公英藏着小秘密,6892670573,04月14日 22:45,荣耀V20 4800万3D相机,,,1,,,-,这是打算同归于尽的节奏么？自己国家既然没办法处理好这个核辐射的问题，那就全世界一起毁灭吧的打算？希望rb最后能负责任地拿出一个妥善方案，怎么能倒进大海一了百了呢，这次允许了，那下一次呢？毕竟源头还没解决，源源不断地产生废水，总往海里排，这……估计很快就超标吧，半衰期还特长。而且允许了一个国家这样子做，那下一次呢又是哪个国家。这个大海还不得成为实验室里的那个废液缸啊，动物们也要变异啊，这是大家都生活在同一个地球，真的命运与共啊 收起全文d
iOrangejoy,6464549977,04月14日 22:45,iPhone客户端,,,,,,-,这辈子追星没这么无语过 rbr粉丝要不要先拿核废水洗洗脑子 ​
伤科接骨片2019,6970753998,04月14日 17:51,iPhone 8 Plus,,1,1,,,-,这，这，这是什么意思？ ​
吃喝玩乐一等奖获得者,7484414749,04月14日 18:49,微博国际版,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
未来的杰总,7336362714,04月14日 22:44,iPhone客户端,,,,,,#任豪回应#, 日本一亿多人，每人一天喝十八公斤核废水我想应该不难 2佛山 ​
白果住进疯人院yu,6312080820,04月14日 22:44,iPhone客户端,,,,,,#赵立坚说请日本官员先喝核废水#,喝，喝大口的！ ​
醉甜无忧酒,5856980788,04月14日 22:44,真我GT Neo,,,,1,,#日本政府正式决定福岛核废水排海#, 妈的，怎么会有这么没有底线的政府！ ​
小水滴2020202011,7521620351,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
于海青,1340529235,04月14日 22:18,微博视频号,,1,,1,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
小姐你的假牙掉了,5236035870,04月14日 22:44,前后2000万 OPPO R11s,,,1,,,-,笑死，建议任豪跟他的粉丝去日本把核废水喝光，就不仅是全民偶像还是国家的大功臣，百年之后还能葬在八宝山，如何？ ​
迷路的土匪头头,7444347772,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
中国吉林网,3275115274,04月14日 22:44,搜狗高速浏览器,,,,1,,-,【拉全世界买单 日本一意孤行排核废水入海】O拉全世界买单 日本一意孤行排核废水入海 ​
我的小德善啊,5669691357,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
南然心动,7505042959,04月14日 19:04,HUAWEI Mate 40 Pro+,,1,,,,-,简直了。。。。。这就很日本。。。。完全没有是非观的一个国家 ​
笑趴了,2319877413,04月14日 22:44,微博视频号,,,,,,#韩国各大型超市继续停售日产海鲜#据韩联社4月13日报道，日本决定将福岛核电站废水排入大海后， #韩国大型超市继续停售日产海鲜##今日热门#, L笑趴了的微博视频 ​
打不过就投降叭,7524167119,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
Seo_ks,1880844562,04月14日 18:54,iPhone客户端,,,,0,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
用户7474947411,7474947411,04月14日 22:44,荣耀20,,,,,,#日本核废水#,爹搞出来的新冠病毒还没解决儿子又整出核废水它排之前能不能先把它搞没了 ​
第八號心动,6276653270,04月14日 18:54,nova7SE 5G你在焦点在,,,,,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
小恩baby68,6060592692,04月14日 22:44,iPhone XR,,,,,,#任豪这是在干什么#,任豪希望中国能够帮忙日本解决福岛核废水的问题，这条微博被删除之后又发了一条说删除微博不是他本人的意愿，他想呼吁大家一起保护地球。他知道自己在说些什么吗？哇唧唧哇怎么还敢把微博账号交给他本人保管啊？？ ​​​
終南山玉柱洞雲中子,6091719281,04月14日 22:44,nova7SE 5G你在焦点在,,,,,,#日本核废水入海对中国有何影响##文在寅欲起诉日本核污水入海##赵立坚说请日本官员先喝核废水##赵立坚说太平洋不是日本的下水道##日本番茄酱大王停止进口新疆番茄##日本大叔讲核废水排海危害#,炸出一堆蛆。你倭的城市赛博朋克，你倭的核废水更是！ 『日本，赛博朋克』O日本，赛博朋克 ​
王研1994,5561242548,04月14日 22:44,nova7你在焦点在,,,,,,#日本核废水入海对中国有何影响#,祛斑前后对比 ​
饭吃多会胖,3625484734,04月14日 22:44,iPhone客户端,,,,1,,#任豪回应#,这是喝了多少核废水才能说出的话啊，胎教怕是都没毕得了业 ​
夏夏夏热夏,7495998445,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
蓝璞熏,6338942138,04月14日 22:44,小米6 拍人更美,,,,,,#日本政府正式决定福岛核废水排海#, 以后还能快乐的吃螃蟹吗？🦀  ​
messimessi10,7036894806,04月14日 19:26,iPhone客户端,,,,1,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
吉祥g_,3515949582,04月14日 22:44,快手,,,1,,@快手,##快手#,日本官员称核废水可以喝 赵立坚：请他喝了再说！外交部发言人赵立坚表示，海洋不是日本的垃圾桶，太平洋也不是日本的下水道。日方处理核废水不应让全世界买单。至于日本个别官员称“这些水喝了也没事”请他喝了再说。  @快手 L央视网的快手视频 ​
Brigitte喵喵,1900448275,04月14日 22:37,微博 weibo.com,,,,,@左手王ZSW,-,恒河水我干了，福岛水你随意（@左手王ZSW ） ​
小胡椒不辣,5268084356,04月14日 22:44,微博国际版,,,,,,#赵立坚说请日本官员先喝核废水#, 日本副首相 ，你敢喝上一年，我就相信无害 ​
中国吉林网,3275115274,04月14日 22:44,搜狗高速浏览器,,,,,,-,【新闻1+1丨日本核废水入海，“核”试吗？合适吗？】O新闻1+1丨日本核废水入海，“核”试吗？合适吗？ ​
光光叉8,5912205211,04月14日 22:44,iPhone XR,,,,,,#任豪这是在干什么#,任豪希望中国能够帮忙日本解决福岛核废水的问题，这条微博被删除之后又发了一条说删除微博不是他本人的意愿，他想呼吁大家一起保护地球。他知道自己在说些什么吗？哇唧唧哇怎么还敢把微博账号交给他本人保管啊？？ ​​​
