博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
罗熊猫7,5049684968,04月13日 22:49,HUAWEI Mate 40 Pro,,1,,3,,-,核倭国日本，正式决定将至少120万吨核污染废水排进太平洋。日本真是畜生不如的国家，罄竹难书，过去到现在的所作所为，没有资格反驳被称为鬼子国。日本，一个靠海洋存活的海盗岛国，杀完了自己近海的鲸鱼后，又继续去远洋捕杀鲸鱼，并且捕杀海豚，现在又自私不要脸向地球海洋排放至少120万吨的核污染废水，不仅危害海洋生物，还危害全人类的生存环境，更加速地球的危险变数。卑劣，没有人性。日本这至少120万吨核废水，按日本垃圾东京电力每天满载排放140吨计算，至少需要持续排放23年时间！你想一想，每天捅你一刀，连续捅23年，你死不死。多么肮脏无耻的国家，永久钉在耻辱柱上。康熙：“倭子国，最是反复无常之国。其人，甚卑贱，不知世上有恩谊，只一味慑于威严……故而，不得对其有稍许好颜色。”——《康熙朝起居注》日本人的精神领袖和亲爹——美国总统罗斯福：“日本人是有史以来我见过的最卑鄙、最无耻的民族。” 法国总统戴高乐：“日本，这是一个阴险与狡诈的残忍民族，这个民族非常势利，其疯狂嗜血程度类似于欧洲中世纪的吸血鬼德古拉，你一旦被他看到弱点，喉管立即会被它咬破，毫无生还可能 。” ​日本这个招核的杂碎，将来海平面上升带走它都是死有余辜。有机会，我会整理更多鬼子国的滔天罪行。 收起全文d
股市全是故事,5340698461,04月13日 22:49,荣耀V30 PRO 5G,,,,2,,#福岛核废水57天可废掉半个太平洋#,日本真的该被核平。 ​
我真的佩服雷军,6132126188,04月13日 22:49,米粉的iPhone 11(绿色),,,,,,#如何看待日本福岛核废水排海##赵立坚说日本不能将福岛核废水一倒了之#,  L我真的佩服雷军的微博视频 ​
陨石之谜123,6613344857,04月13日 22:22,微博视频号,,,,,@日本傻事,#日本政府正式决定福岛核废水排海#,2021年2月22日，日本福岛县近海捕捞的鱼，被检测出放射性物质铯超标5倍。这种学名为许氏平鲉（黑石鲈）的鱼，当天在距离福岛县新地町海岸约8.8公里、水深24米的渔场捕获，经检测其体内的放射性铯含量达到每千克500贝克勒尔。 ​​​​@日本傻事 L日本傻事的微博视频 收起全文d
南昌房天下,2605519355,04月13日 19:25,微博 weibo.com,,,,,,#多方表态反对日本核废水入海#】日本政府正式决定向海洋排放福岛第一核电站核废水。绿色和平组织核专家提醒，日核废水所含碳14在数千年内都存在危险，并可能造成基因损害。核废水处置问题事关国际海洋环境、食品安全和人类健康，各方严重关切↓↓#专家提醒日核废水可能造成基因损害#,【反对一倒了之！ ​
nepallover,1660019304,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
小曼天天想睡觉,5253755267,04月13日 22:48,红v养成记超话,,,,,,#日本核废水排海后海鲜能放心吃吗#, 日本和废水排海之后能把他们的脑子也排一下水吗 ​
白饭如霜,1258582703,04月13日 22:48,HUAWEI Mate 30 Pro,,8,9,6,,-,2021真的是西方全面摔下神坛元年。美国： 死自己人五十万起，无所畏惧。日本：排核废水害死全世界的人，无所畏惧！ ​
汧洹,7523757681,04月13日 22:48,vivo智能手机,,,,,,#日本核废水#,我去。。。无语了，这。。。害。。md给我气得说不出话来 ​
FM99香格里拉之声,1858365182,04月13日 22:48,iPhone客户端,,,,,,#海霞批美日同流合污祸害别国#：刷低下限！】日本决定将福岛核废水排入太平洋，美国居然表示支持。如此同流合污，真是刷低下限！#网友提议将日本核废水运到美国#储存和处理，毕竟日本称没地方储存，美国又说核废水符合安全标准。运费也不是很贵，这样岂不正好成人之“美”？最后说一句：太平洋不是美日两国间的内海，其他国家不容你俩祸害！#主播说联播#,【 L央视新闻的微博视频 收起全文d
默默的小情歌,1923805001,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
内涵装嫩老女人,6081847473,04月13日 17:32,微博视频号,,,,2,,#赵立坚称日本不能将核废水一倒了之#】今天，外交部发言人赵立坚表示，绿色和平组织核专家指出，#日本核废水所含碳-14在数千年内都存在危险#，并可能造成基因损害。对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。#外交第一现场#,【（记者 苑庆攀 刘源 陈烨） L中国日报的微博视频 收起全文d
张弓CN,3622483581,04月13日 22:48,nova5Pro人像超级夜景,,,,,,#向太平洋排核废水犯反人类罪#,2比利时·欧洲议会， 美国支持日本排核废水系反人类罪共犯！违犯海洋公约！巴黎气候变化会议限制碳排放量，禁排工业废水，难道允许核排放？难道允许排核废水？！有祸害人类意识的美国有什么资格和他国就气候变化谈判？有什么资格召集气候变化峰会？日本首相拒绝饮净化后的核废水让拜登喝了！ 收起全文d
杭州颜悦服装辅料有限公司,5876662706,04月13日 22:48,微博搜索,,,,,,#如何看待日本福岛核废水排海#,泯灭人性的日本，让全世界恐慌 ​
好累不想写论文,7577877785,04月13日 22:48,HUAWEI Mate 20 Pro,,,,1,,#福岛核废水57天可废掉半个太平洋#,  我只能说我要是海里的生物我也尽力变异出个哥斯拉锤死日本的地步 ​
股票基金情报员周周牛股5299,2451335774,04月13日 22:48,花荣价值牛iPhone XR(红色),,2,1,6,,#股票##今日看盘##基金##A股#,A股：遭遇核废水！明日重要计划！牛股！ OA股：遭遇核废水！明日重要计划！牛股！ ​
三都检察,5639572273,04月13日 22:48,微博视频号,,,9,2,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（央视新闻）L央视新闻的微博视频 收起全文d
sugawarakawa,2157198272,04月13日 22:48,iPhone客户端,,,2,1,,-,讲真 日本排放核废水这事 挺让人焦虑的 以后咋办啊 ​
包子的名单,2700153814,04月13日 22:48,iPhone X,,,,3,,-,在日本排核废水之前搞顿怀石😋 ​
铁路文化爱好者邢圣丁,6490179415,04月13日 22:48,火车超话,,,,,,#火车迷##火车##如何看待日本福岛核废水排海##国家能源集团##铁路文化爱好者邢圣丁#,火车国家能源集团朔黄铁路神华三节棍8015电力机车与八轴神华号7085电力机车“1+1”模式牵引超长编组空载C80车体下行，该视频由铁路文化爱好者邢圣丁拍摄于原平市朔黄铁路！ L铁路文化爱好者邢圣丁的微博视频 ​
智小铺,5344189814,04月13日 22:48,韩国留学互助超话,,,,1,,#日本政府正式决定福岛核废水排海#,韩国留学互助这以后谁还敢吃海鲜 ​
曺大卷,1689917977,04月13日 22:48,iPhone客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
想当欢乐黑巫女的Echo,2090995421,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
小鹿中毒,7577667041,04月13日 22:48,iPhone客户端,,,,,,#福岛核废水57天可废掉半个太平洋#,世界要完蛋了 ​
你猜你爹叫什么,1547566582,04月11日 20:40,iPhone 11 Pro Max,,1,,,,-,可能有小伙伴不知道，福岛核电站跟切尔多贝利一样，都是最高等级的核事故，7级，而且相比较而言，日本那个缺德的多的多，断子绝孙那种缺德。这次说要把废水排入太平洋，其实不是第一次说，好几次了，考虑到最晚2022年那些废水没地方放了，所以他们要反复提，直到大家骂不动了，然后他们偷摸把水倒掉，就这么一堆小机灵缺德鬼。 还好那玩意会先跟着洋流去美国，咱们影响不大，心情多少能好点。 收起全文d
老吴的日常吐槽Vlog,6235765112,04月13日 22:48,95寸大屏幕Android,,,,1,,#日本政府正式决定福岛核废水排海##日本核污水57天将污染半个太平洋##赵立坚说日本不能将福岛核废水一倒了之##如何看待日本福岛核废水排海#, L老吴的日常吐槽Vlog的微博视频 ​
coveniratous,5621847792,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
南贺川的落日,2140929314,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
我是Honey呀,3183949042,04月13日 18:36,微博视频号,,,,1,,#日本核废水到底有什么危害# 】 #跟我看外交##与发言人相约蓝厅#,【 L外交部发言人办公室的微博视频 ​
L影影影,1772322464,04月13日 07:17,微博 weibo.com,,,,,,#日本政府正式决定福岛核废水排海#,【】人民日报记者刘军国消息，日本政府4月13日早上召开相关阁僚会议，正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水。 ​
不二大夫玄歌,5701706496,04月13日 22:48,iPhone客户端,,1,,,,-,对于日本核电站将要排放废水到太平洋，国内有不少人在试图混淆视听，将发生严重核泄漏事故产生的高辐射性、高放射性同位素含量的废水，跟正常运行的核电站的外部热循环产生的低辐射性、符合排放标准的废水，相提并论起来，以此淡化核事故废水的危害性。虽然不能谈核色变，但日本福岛核电站核泄漏事故的严重等级之高，令人无法不为之色变。排放核废水对太平洋海产品的影响将相当严重，有良知的人都应该反对不负责任的日本人。 收起全文d
我是斯文儿,3154664540,04月13日 22:48,🤡 Android,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,这时候欧美但是把嘴闭上了 ​
悠悠0579,5141189961,04月13日 22:48,荣耀30 Pro 5G,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#, O日本人的罪行 ​
微笑女王smile,7577803895,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
元气少女王木木7,6382635373,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
杜静兵,3269054755,04月13日 22:48,微博 weibo.com,,1,6,8,,#日本政府正式决定福岛核废水排海#, 我瞎猜一下，这个事情最大的可能，又跟钓鱼岛似的，成为美国挑拨中日关系的一个点，因为按照日本人这种畜生的作法，如果真是要排放出去，作法肯定是，先偷偷排放，过几个月，被国际原子能机构发现，然后跪下道歉，再找几个人顶出去当替罪羊！现在日本还这么大张旗鼓的说，我要放污水了！反而让我觉得不大可能真的排放出去，日本是个海权国家，对于海洋依赖程度极大，千岛寒流和日本暖流在这里相遇，会用最快的方式污染日本周边所有海域，所以，这个决策连日本民众这关都很难过…… 收起全文d
百合子每天都想提前退休,1865057711,04月13日 22:48,哔哩哔哩移动客户端,,,1,,,#bilibili#,【逸语道破】核废水入海危及全球，还有人给日本政府做“文宣”？ UP主: 观察者网 O【逸语道破】核废水入海危及全球，还有人给日本政府做“文宣”？ (哔哩哔哩客户端下载 O网页链接) ​
贝塔_sice,5234515235,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
乇屋希智伽,2110267181,04月13日 22:48,荣耀20,,,,,,-,我觉得这次日本丢核废水就是经济极端发展的一个成果展示。本来科研就需要时间与扎实的能力，都去搞泡沫经济，这下好，遇到难题就牺牲他人利益了，关键是不带好头啊，人性这玩意可不是道德能审判的，模仿能力是超强。可怕！ ​
喜欢奇数的女孩,7521783461,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
Hharo,6140640386,04月13日 22:48,Redmi K30 Pro 真旗舰,,,,,,#如何看待日本福岛核废水排海##日本核废水排海后海鲜能放心吃吗##核污水入海有多可怕#, 美国：有氟同享日本：铀难同当横批：海纳百氚​ 钚离钚弃 ​
红枫1228叶,1655180250,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
张弓CN,3622483581,04月13日 13:00,微博视频号,,,,,@联合国粮农组织,#联合国大会#于2011年通过决议而设立的#载人空间飞行国际日#，以纪念1961年这一天，前苏联宇航员尤里·加加林进行了首次人类太空飞行，为造福全人类而进行太空探索开辟了道路。#联合国外层空间事务厅#主任迪皮波在今天举行的纪念活动中表示，60年前，人类进入了一个新时代——天空不再是极限，宇航员是人类在外太空的使节，他们集才能、技巧和英勇于一身，并扩展了人类文明所能达到的范围。为了强调太空探索对世界农业食品系统的重要性，并使它们更具韧性、包容性、高效和可持续性，@联合国粮农组织 当天宣布，任命欧洲航天局宇航员托马斯·佩斯奎特为该组织亲善大使。佩斯奎特是一位气候行动倡导者。他强调了#气候变化#,每年的4月12日是的影响，并在2016年和2017年连续196天在国际空间站期间呼吁人们更多地尊重环境。了解更多信息：O网页链接粮农组织视频：宇航员托马斯·佩斯奎特被联合国粮农组织任命为亲善大使 L联合国的微博视频 收起全文d
牛市信仰,1459278243,04月13日 22:47,nova5Pro人像超级夜景,,,1,2,@日本国驻华大使馆,#日本核废水#,坚决反对日本核废水排入大海！@日本国驻华大使馆 ​
智取威化芝士饼,5910253747,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
AgliaLYJ,2291531773,2011年03月12日 23:28,HUAWEI P30 Pro,,,,,,-,根据博主设置，此内容无法访问 ​
庞大的貓,1880915981,04月13日 22:47,iPhone 11,,,1,2,,#福岛核废水57天可废掉半个太平洋#,海鲜不用吃了，也别去海滩旅游了…… ​
我是独一无二的猫小坏,3448941570,04月13日 19:25,微博 weibo.com,,,,,,#多方表态反对日本核废水入海#】日本政府正式决定向海洋排放福岛第一核电站核废水。绿色和平组织核专家提醒，日核废水所含碳14在数千年内都存在危险，并可能造成基因损害。核废水处置问题事关国际海洋环境、食品安全和人类健康，各方严重关切↓↓#专家提醒日核废水可能造成基因损害#,【反对一倒了之！ ​
是猫猫咪先生啊,7098821820,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
加香菜不要葱_,6156642990,04月13日 22:47,荣耀 9X,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,日本人会遭天谴的吧 ​
钢铁豆腐块,2238588315,04月13日 18:32,微博视频号,,,,,@科学火箭叔)L科学火箭叔的微博视频,#日本核废水#入海决定引发多方抗议，#韩国民众抗议日本排污进海#,【日本真是一个肮脏的民族，肮脏的国家！】【什么是核废水？它的危害有多大？】据央视新闻，：“大海不是垃圾桶”！通过一则视频带你了解什么是核废水，什么又是福岛的核废水？它的危害有多大？(@科学火箭叔)L科学火箭叔的微博视频 ​
用户6169492059,6169492059,04月13日 22:47,OPPO A91,,,,1,,#福岛核废水57天可废掉半个太平洋#,小日本是不是疯了，这种行为将会危害全世界。所有的都是循环，你伤害大自然，大自然就会伤害你。 ​
蕉财财,6622663825,04月13日 11:49,微博 weibo.com,,,,,,-,我有一计，可轻而易举化解日本核废水危机，在这里献给日本外务省，当做为中日两国的友谊做贡献了，不用谢我。看每个国家在中国花的“狗粮费”都很有特点：比如美国，就是以攻击抹黑我国体制，造谣煽动试图颠覆为目的的；比如西欧诸国，比美国差了点，他们不太在乎中国本身如何，好坏都无所谓，关键是能够让他们找到编造假新闻的机会，让他们内部国民因为“政治正确”这个点而高潮；比如日本，比美国和西欧更差了一点，仅仅是给自己的蠢事洗地，再能骗一些智障精日就更好了。最经典的就是当年福岛核泄漏之后，前往福岛吃海鲜的“中国媒体团”。同样是核泄漏事故，切尔诺贝利是苏联消防员、军人与工人们明确知晓并毅然赴死，而福岛事故后日本人用隐瞒、欺骗的手法，让非法移民去清理核废物，曾经引起舆论轩然大波。但也架不住日本人公关做的周到，这就是舆论场的功效。还有这次要把核废水倒入大海之后，网络上也不知道从哪冒出来一群洗地党，打着所谓“科普”的大旗，发言角度都一模一样，你说这些人不是拿外务省经费的我都不信。所以我觉得吧，日本政府还是头脑不灵活思路不开阔，把核废水排到大海多折腾啊，只要外务省经费给的足，中国的一群公知、精日、媒体人、科普党们，自己都能把核废水喝下去。他们不是说安全吗？还高出多少个标准？又喝安全的水又能拿钱，这样的好事他们怎么可能拒绝啊？我记得知乎上有个问题：“给你两百万，让你吃马云的屎，你会吃么？”最高赞的一个回答是：“我能吃到他破产”。这个回答下面最高赞的评论是：“我不用二百万，给我二十万就够”，下面还有评论说“两万我就吃！”——看见了没，吃屎都能内卷，堂堂一个外务省，还找不到能把“安全的水”喝干的人们吗？到时候你们把这群公知、精日、媒体人、科普党们运到福岛喝水，完了再给他们一个日本荣誉公民称号，让他们安安稳稳在天皇的光芒之下生活，千万别回中国了。这样又给日本清理了废水，又给中国清理了垃圾，中日两国人民皆大欢喜，东北亚友谊万年长。 收起全文d
收货人张顺爬,2354985490,04月13日 22:47,三星S21 5G,,,,2,,-,Nike:队友呢，队友呢，救一下啊日本:爹我来啦，我开始排放核废水啦 ​
中括号没有心,1927836855,04月13日 22:31,微博视频号,,,,,@凤凰网国际速递,#麻生太郎称喝了核废水也没什么事#,【】4月13日，日本政府召开相关阁僚会议，正式决定以海洋排放的方式处置福岛核电站事故后产生的核废水。据日本媒体朝日新闻报道，4月13日上午的阁僚会议结束后，麻生太郎和其他阁僚出席记者会接受采访回应各方关切，寻求谅解。麻生太郎表示，“按照科学依据”，将东京电力公司福岛第一核电站的核废水排入海洋“早就应该做了”。因为在他看来，将要排放的核废水中的氚浓度很低……“那些水喝了也没什么事”。@凤凰网国际速递 L凤凰网国际速递的微博视频 收起全文d
白梨不是梨,5725859891,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
暖暖家的七碗茶,5712901302,04月13日 22:47,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
Lothariooo,3631943334,04月13日 22:47,Paranoid Android,,,,,,-,现在只要看到日本核废水的新闻就血压升高.. ​
共青团广安市委,2703419987,04月13日 22:47,微博视频号,,,,1,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
cumhhflort,1279262993,04月13日 21:35,微博原生直播,,,,,,#日本核废水#，为何不能“一倒了之”？】今天，日本政府正式决定排核废水入海。此举引发日本国内民众的不满和质疑；中国、韩国等周边国家表示反对；各国网民纷纷表示抗议，认为日本政府此举将危害多个国家和地区的民众。#日本核废水入海危害有多大#,【《新闻1+1》 | ？关注↓ L央视新闻的微博视频 ​
暖暖家的七碗茶,5712901302,04月13日 22:47,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
幼儿园扛袜子,3171338383,04月13日 22:47,HUAWEI P20,,,,1,,-,趁着日本把核废水排放到海洋里之前赶紧吃顿海鲜。以后得海鲜该吃不了了。望各自珍重。天天的饭局催着我长胖。瘦是不可能的了。对象也是。谁会喜欢个胖子！在干饭的路上越走越远。 2秦皇岛·蒙古烤羊腿海鲜大咖(燕大总店) ​
是暖橘小甜栗啊,7277846482,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
迪迪妈ma,5478747827,04月13日 22:47,正能量超话,,,,,,#日本政府正式决定福岛核废水排海# 自然界在不断的包容我们，但是不少人还是感觉一切都很正常一样，还是在不断索取，这样结局就更加糟糕了。#日本核废水排入海洋影响有多大#,正能量 L生命的星火的微博视频 ​​​
憶身詩意千尋瀑,2242421720,04月13日 18:36,微博视频号,,,,,,#日本核废水到底有什么危害# 】 #跟我看外交##与发言人相约蓝厅#,【 L外交部发言人办公室的微博视频 ​
彩云之南330,3906451037,04月13日 22:24,Linux&Android,,,,,,-,据说谣传，曾经日本极端组织，就想让核废水混入朝日啤酒和清酒及神仙水、洗发水里面出口，当然后来估计没执行。还是想一下多恐怖的，最后还把大米出口到了中国，想一想日本自己都是大米进口国，为啥还出口大米？是日本本地大米日本人自己不吃吗？还是其他啥的，稍微有脑子就能想明白。 ​
不会飞大雁,2080264557,04月13日 19:13,HUAWEI P40 Pro 5G,,,,1,,-,小胖墩终于吱了一声，吱！ ​
奈奈爱小熊,5310794517,04月13日 22:47,iPhone 11,,,,2,@联合国@联合国环境规划署,#日本政府正式决定福岛核废水排海# #福岛核废水57天可废掉半个太平洋# 这几天看到这个事，我觉得各国应该会谴责和制止这个行为，可是并没有看到有成效，今天下午看到日本正式决定要实施这个行动的时候，我坐在办公室真的气哭了，我和同事讲了这件事。边说边哭，气的只能哭，我没有办法没有能力为地球生态做出力量，显得渺小而无助！！这种残害海洋生态的行为简直是人神共愤！尤其是早年间各国都给日本出了解决方案，日本都不于采取！！就因为费用昂贵且对自己不利！现在还是坚持以破坏海洋生态和各国沿海水产经济贸易来达到利己的目的，完全不顾海陆空食物链生态以及本国多数人民反对！！美国还支持他成为地球的毒瘤，简直是美国同流核污来破坏地球生态，日本政府根深蒂固的罪恶细胞是从古至今的！！就算不顾海洋生态，沿海生存的部落呢？？他们没有通讯设备，知道海水已经被污染了吗？还有那些一辈子靠海和在海中游泳捕猎的部落呢？核污染会造成整个海洋生物和人的基因突变和死亡，日本政府这是完全无视人类和生态的平衡和可持续发展！这件事情必须阻止！请联合国🇺🇳@联合国 @联合国环境规划署 以及各个国家举国之力阻止日本惨无人道主义企图破坏地球海洋系统生态环境这一行为！ #赵立坚说日本不能将福岛核废水一倒了之#, 收起全文d
哈哈嗯哦呢,6583021437,04月13日 22:47,荣耀20,,,,,,#日本政府正式决定福岛核废水排海#,mmp，小日本就就喜欢伤天害理，气到无语 ​
正直的虎,2280371842,04月13日 22:47,Android,,,,,,#福岛核废水57天可废掉半个太平洋#, ​
律师刘革川,5829092341,04月13日 22:47,HUAWEI Mate 40 Pro,,,,,,-,曰本公然将核废水直接排入公海！引起公愤，必将遗害千秋，遗臭万年！ ​
方人胥,1687411971,04月13日 22:47,iPhone 12 Pro Max(海蓝色),,6,6,1,,#福岛核废水57天可废掉半个太平洋#,“海洋是我们大家的，无论怎么样，我们都不能使大海受到污染。”-----《迪迦奥特曼》第12话 ​
77tomato77,6008868411,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
lxj伸手不见脚趾,7485552271,04月13日 22:47,微博 weibo.com,,,3,,,-,国际原子能组织至少应该有个标准，是否可以将核废水排放大洋？如果可以，满足什么样的标准才能排入？还必须有约束条件，如果发生意外，排放方要承担任何可能的公益诉讼。 ​
张弓CN,3622483581,04月13日 17:02,微博视频号,,,,,,#布林肯国务卿#,在最近对美国人民和世界发表的讲话中，回顾了拜登-哈里斯政府迄今为止对COVID-19采取的应对措施，并谈到了今后的计划。 L美国驻华大使馆的微博视频 ​
大荒落95681,7551588446,04月13日 22:47,Redmi K20 Pro 真旗舰,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#, ​
笃行1993,7541513889,04月13日 22:47,HUAWEI P30 Pro,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,如果倭奴执意要排，希望直接宣战，核平倭奴畜牲。 ​
